year,industry,industry_size,firm_size,region,firm_type,weight,it_org_any,it_org_type,it_org_internal,it_org_mixed,it_org_outsource,it_invest_any,it_invest_sum,it_invest_hardware,it_invest_software,it_invest_sys_op,it_invest_infra,it_invest_op_salary,it_invest_new_tech,it_invest_rnd,it_invest_tech_train,it_invest_share,it_invest_share_std4,it_invest_high,mgmt_sys_any,mgmt_sys_sum,mgmt_sys_erp,mgmt_sys_crm,mgmt_sys_scm,mgmt_sys_other,mgmt_sys_other_text,iot_use_any,iot_use_sum,iot_use_security,iot_use_customer_service,iot_use_payment,iot_use_production_process,iot_use_logistics_inventory,iot_use_energy_management,iot_use_smart_building_office,iot_use_other,iot_use_other_text,cloud_use_any,cloud_use_sum,cloud_use_email,cloud_use_office_software,cloud_use_finance_accounting_app,cloud_use_erp,cloud_use_crm,cloud_use_security_software,cloud_use_collaboration_software,cloud_use_database_hosting,cloud_use_file_storage,cloud_use_computing_capacity,cloud_use_app_dev_test_deploy,cloud_use_other,cloud_use_other_text,data_analysis_use_any,data_analysis_sum,data_analysis_public_data,data_analysis_transaction_data,data_analysis_customer_data,data_analysis_social_media_data,data_analysis_web_data,data_analysis_sensor_data,data_analysis_location_data,data_analysis_satellite_data,data_analysis_other,data_analysis_other_text,dmi,ai_use,ai_use_sum,ai_use_doc_info_collect,ai_use_task_automation,ai_use_decision_support,ai_use_speech_to_text,ai_use_gen_summarize_edit,ai_use_image_video_recognition,ai_use_ml_data_analysis,ai_use_text_language_analysis,ai_use_autonomous_mobility,ai_use_other,ai_use_other_text,ai_purpose_sum,ai_purpose_marketing_sales,ai_purpose_prod_service_improve,ai_purpose_biz_process_org,ai_purpose_logistics,ai_purpose_security,ai_purpose_accounting_finance,ai_purpose_rnd_innovation,ai_purpose_cost_reduction,ai_purpose_customer_demand,ai_purpose_other,ai_purpose_other_text,ai_impl_inhouse_dev,ai_impl_modify_commercial,ai_impl_modify_open_source,ai_impl_buy_commercial,ai_impl_vendor_contract,ai_impl_other,ai_impl_other_text,effect_proc_improve,effect_internal_cohesion,effect_decision_improve,effect_stakeholders,effect_innov_outcome,effect_competitiveness,effect_average,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_any_raw,it_invest_hardware_raw,it_invest_software_raw,it_invest_sys_op_raw,it_invest_infra_raw,it_invest_op_salary_raw,it_invest_new_tech_raw,it_invest_rnd_raw,it_invest_tech_train_raw,it_invest_share_raw,it_invest_share_recoded_raw,mgmt_sys_any_raw,mgmt_sys_erp_raw,mgmt_sys_crm_raw,mgmt_sys_scm_raw,mgmt_sys_other_raw,mgmt_sys_other_text_raw,iot_use_any_raw,iot_use_security_raw,iot_use_customer_service_raw,iot_use_payment_raw,iot_use_production_process_raw,iot_use_logistics_inventory_raw,iot_use_energy_management_raw,iot_use_smart_building_office_raw,iot_use_other_raw,iot_use_other_text_raw,cloud_use_any_raw,cloud_use_email_raw,cloud_use_office_software_raw,cloud_use_finance_accounting_app_raw,cloud_use_erp_raw,cloud_use_crm_raw,cloud_use_security_software_raw,cloud_use_collaboration_software_raw,cloud_use_database_hosting_raw,cloud_use_file_storage_raw,cloud_use_computing_capacity_raw,cloud_use_app_dev_test_deploy_raw,cloud_use_other_raw,cloud_use_other_text_raw,data_analysis_use_any_raw,data_analysis_public_data_raw,data_analysis_transaction_data_raw,data_analysis_customer_data_raw,data_analysis_social_media_data_raw,data_analysis_web_data_raw,data_analysis_sensor_data_raw,data_analysis_location_data_raw,data_analysis_satellite_data_raw,data_analysis_other_raw,data_analysis_other_text_raw,ai_use_raw,ai_use_doc_info_collect_raw,ai_use_task_automation_raw,ai_use_decision_support_raw,ai_use_speech_to_text_raw,ai_use_gen_summarize_edit_raw,ai_use_image_video_recognition_raw,ai_use_ml_data_analysis_raw,ai_use_text_language_analysis_raw,ai_use_autonomous_mobility_raw,ai_use_other_raw,ai_use_other_text_raw,ai_purpose_marketing_sales_raw,ai_purpose_prod_service_improve_raw,ai_purpose_biz_process_org_raw,ai_purpose_logistics_raw,ai_purpose_security_raw,ai_purpose_accounting_finance_raw,ai_purpose_rnd_innovation_raw,ai_purpose_cost_reduction_raw,ai_purpose_customer_demand_raw,ai_purpose_other_raw,ai_purpose_other_text_raw,ai_impl_sum,ai_impl_inhouse_dev_raw,ai_impl_modify_commercial_raw,ai_impl_modify_open_source_raw,ai_impl_buy_commercial_raw,ai_impl_vendor_contract_raw,ai_impl_other_raw,ai_impl_other_text_raw,effect_proc_improve_raw,effect_internal_cohesion_raw,effect_decision_improve_raw,effect_stakeholders_raw,effect_innov_outcome_raw,effect_competitiveness_raw,firm_size_raw,industry_raw,industry_size_raw,region_raw,firm_type_raw,weight_raw
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,2.0,2,0,1,1,0,0,1,0,,1,3,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,3,1,0,0,0,1,1,0,0,0,,7,1,2,0,1,0,0,0,1,0,0,0,0,,2,0,1,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,,3,3,2,2,3,3,2.6666666666666665,2,,,,1,0,1,0,1,1,0,0,0,2,2,1,0,0,1,0,,1,1,1,0,1,0,0,0,0,,2,,,,,,,,,,,,,,1,1,0,0,0,1,1,0,0,0,,1,0,1,0,0,0,1,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,,1,0,0,0,0,1,0,,3,3,2,2,3,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,1.0,1,0,1,1,0,1,0,0,,1,2,0,1,0,0,1,0,0,0,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,1,3,1,0,1,0,0,0,1,0,0,,7,1,1,0,1,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,,3,3,2,2,2,3,2.5,2,,,,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,,1,0,1,0,0,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,1,0,0,,1,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,3,3,2,2,2,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,1.0,1,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,0,1,0,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,2,2,3,2,3,4,2.6666666666666665,2,,,,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,,2,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,2,3,2,3,4,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,1,4,0,1,1,1,4,0,1,0,1,1,0,1,0,2.0,2,0,1,2,0,1,1,0,,1,4,0,1,0,1,1,0,1,0,,1,3,0,0,0,0,1,1,1,0,0,0,0,0,,1,2,1,0,1,0,0,0,0,0,0,,11,1,4,0,1,1,1,0,1,0,0,0,0,,3,1,1,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,,3,4,3,3,3,4,3.3333333333333335,1,0,1,1,1,0,1,0,1,1,0,1,0,2,2,1,0,1,1,0,,1,0,1,0,1,1,0,1,0,,1,0,0,0,0,1,1,1,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,,1,0,1,1,1,0,1,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,,1,0,0,0,1,0,0,,3,4,3,3,3,4,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,1,4,1,1,1,1,3,0,1,0,1,1,0,0,0,3.0,2,0,0,0,0,0,0,0,,1,3,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,0,,3,2,2,3,2,3,2.5,1,1,1,1,1,0,1,0,1,1,0,0,0,3,2,2,,,,,,1,1,1,0,1,0,0,0,0,,2,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,0,,3,2,2,3,2,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,1,3,0,0,1,1,3,0,1,0,1,1,0,0,0,2.0,2,0,0,0,0,0,0,0,,1,3,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,0,0,1,0,0,0,0,0,,5,1,2,0,0,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,,3,3,3,3,2,4,3.0,1,0,0,1,1,0,1,0,1,1,0,0,0,2,2,2,,,,,,1,1,1,1,0,0,0,0,0,,2,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,0,1,0,,3,3,3,3,2,4,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,4.0,2,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,0,0,0,1,0,0,0,0,,3,1,1,0,0,1,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,,3,3,2,2,2,3,2.5,2,,,,1,0,1,0,1,1,0,0,0,4,2,2,,,,,,2,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,,3,3,2,2,2,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,2.0,2,0,1,2,1,1,0,0,,1,2,1,1,0,0,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,3,1,1,0,1,0,0,0,0,0,,8,1,4,0,1,1,0,1,1,0,0,0,0,,3,1,0,0,0,1,1,0,0,0,0,,0,0,0,1,0,0,,3,3,2,2,3,4,2.8333333333333335,2,,,,1,0,1,0,1,1,0,0,0,2,2,1,1,1,0,0,,1,1,1,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,1,0,1,0,0,0,0,0,,1,0,1,1,0,1,1,0,0,0,0,,1,0,0,0,1,1,0,0,0,0,,1,0,0,0,1,0,0,,3,3,2,2,3,4,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,0,1,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,3,3,2,3,2,3,2.6666666666666665,2,,,,1,0,1,0,1,1,0,0,0,1,1,2,,,,,,2,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,3,3,2,3,2,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,4,0,1,1,1,1,0,0,0,2.0,2,0,1,1,1,0,0,0,,1,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,4,1,1,1,1,0,0,0,0,0,,7,1,3,0,1,1,0,0,1,0,0,0,0,,2,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,,4,3,2,3,3,4,3.1666666666666665,2,,,,1,0,1,1,1,1,0,0,0,2,2,1,1,0,0,0,,1,0,0,1,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,1,1,1,0,0,0,0,0,,1,0,1,1,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,1,0,,4,3,2,3,3,4,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,1,3,0,0,1,1,3,0,1,0,1,1,0,0,0,1.0,1,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,2,2,2,2,2,3,2.1666666666666665,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,,2,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,2,2,2,2,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,4,0,1,1,1,1,0,0,0,2.0,2,0,1,2,1,0,1,0,,1,2,1,0,0,1,0,0,0,0,,1,4,0,0,0,1,0,1,1,1,0,0,0,0,,1,5,1,1,1,1,1,0,0,0,0,,13,1,5,0,1,1,1,1,1,0,0,0,0,,4,1,1,0,0,1,1,0,0,0,0,,0,0,0,0,1,0,,3,3,2,2,3,3,2.6666666666666665,2,,,,1,0,1,1,1,1,0,0,0,2,2,1,1,0,1,0,,1,1,0,0,1,0,0,0,0,,1,0,0,0,1,0,1,1,1,0,0,0,0,,1,1,1,1,1,1,0,0,0,0,,1,0,1,1,1,1,1,0,0,0,0,,1,1,0,0,1,1,0,0,0,0,,1,0,0,0,0,1,0,,3,3,2,2,3,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,4,0,1,0,1,1,0,1,0,2.0,2,0,1,2,1,0,1,0,,1,1,0,0,0,1,0,0,0,0,,1,3,0,1,0,1,0,0,1,0,0,0,0,0,,1,2,1,1,0,0,0,0,0,0,0,,8,1,2,0,1,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,1,0,0,0,0,,0,0,0,1,1,0,,5,3,2,2,3,4,3.1666666666666665,2,,,,1,0,1,0,1,1,0,1,0,2,2,1,1,0,1,0,,1,0,0,0,1,0,0,0,0,,1,0,1,0,1,0,0,1,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,,1,0,1,1,0,0,0,0,0,0,0,,0,1,0,0,0,1,0,0,0,0,,2,0,0,0,1,1,0,,5,3,2,2,3,4,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,2,2,2,3,2,3,2.3333333333333335,2,,,,1,0,1,0,1,1,0,0,0,1,1,2,,,,,,2,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,2,2,3,2,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,1,4,1,1,1,1,3,0,1,0,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,0,1,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,3,2,2,2,2,4,2.5,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,2,,,,,,2,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,3,2,2,2,2,4,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,3,2,2,2,3,3,2.5,2,,,,1,0,0,0,1,1,0,0,0,1,1,2,,,,,,2,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,3,2,2,2,3,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,3.0,2,0,1,2,1,0,1,0,,1,2,0,0,1,1,0,0,0,0,,1,3,0,1,0,1,0,1,0,0,0,0,0,0,,1,5,1,1,0,1,1,1,0,0,0,,12,1,4,0,1,1,0,1,1,0,0,0,0,,3,1,1,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,,4,4,3,3,3,4,3.5,2,,,,1,0,1,0,1,1,0,0,0,3,2,1,1,0,1,0,,1,0,0,1,1,0,0,0,0,,1,0,1,0,1,0,1,0,0,0,0,0,0,,1,1,1,0,1,1,1,0,0,0,,1,0,1,1,0,1,1,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,,1,0,0,0,1,0,0,,4,4,3,3,3,4,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,9.0,3,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,1,0,1,0,0,0,0,,4,1,1,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,,2,3,2,2,2,3,2.3333333333333335,2,,,,1,0,1,0,1,1,0,0,0,9,3,2,,,,,,2,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,1,1,0,0,0,0,0,,2,3,2,2,2,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,1.0,1,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,2,1,1,0,0,0,0,0,0,0,,4,1,2,0,1,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,,3,4,3,2,2,3,2.8333333333333335,2,,,,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,,2,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,,1,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,1,0,0,,3,4,3,2,2,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,1,2,0,1,0,1,3,0,1,0,1,1,0,0,0,2.0,2,0,1,1,0,0,1,0,,1,2,0,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,1,0,0,1,0,0,0,0,0,,5,1,3,0,1,1,0,1,0,0,0,0,0,,2,0,1,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,,4,3,2,2,3,4,3.0,1,0,1,0,1,0,1,0,1,1,0,0,0,2,2,1,0,0,1,0,,1,0,1,0,1,0,0,0,0,,2,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,,1,0,1,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,,1,0,0,0,1,0,0,,4,3,2,2,3,4,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,1,2,0,1,0,1,5,0,1,1,1,1,0,1,0,2.0,2,0,1,2,1,0,1,0,,1,1,0,0,0,1,0,0,0,0,,1,2,1,0,0,1,0,0,0,0,0,0,0,0,,1,2,0,1,0,0,0,1,0,0,0,,7,1,1,0,1,0,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,1,0,0,0,,0,0,0,1,0,0,,3,2,3,2,3,3,2.6666666666666665,1,0,1,0,1,0,1,1,1,1,0,1,0,2,2,1,1,0,1,0,,1,0,0,0,1,0,0,0,0,,1,1,0,0,1,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,1,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,,1,0,0,0,1,0,0,,3,2,3,2,3,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,1.0,1,0,1,1,1,0,0,0,,1,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,3,1,1,0,0,1,0,0,0,0,,6,1,3,0,1,1,0,0,1,0,0,0,0,,2,0,0,0,0,1,1,0,0,0,0,,0,0,0,0,1,0,,4,3,2,2,3,3,2.8333333333333335,2,,,,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,,1,1,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,1,0,0,1,0,0,0,0,,1,0,1,1,0,0,1,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,,1,0,0,0,0,1,0,,4,3,2,2,3,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,1,4,0,1,1,1,3,0,1,0,1,1,0,0,0,1.0,1,0,1,2,0,1,1,0,,1,2,1,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,,1,2,1,0,1,0,0,0,0,0,0,,7,1,2,0,1,0,0,0,1,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,,4,3,2,2,2,3,2.6666666666666665,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,,1,1,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,,1,0,1,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,,4,3,2,2,2,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,1.0,1,0,1,3,1,1,1,0,,1,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,,5,1,1,0,1,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,,3,2,2,3,3,4,2.8333333333333335,2,,,,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,,1,0,0,0,1,0,0,0,0,,2,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,3,2,2,3,3,4,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,3,0,1,0,1,1,0,0,0,1.0,1,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,2,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,2,2,3,2,2,3,2.3333333333333335,2,,,,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,,2,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,2,3,2,2,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,9,2,9.99610018390359,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1.0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,2,3,2,2,2,3,2.3333333333333335,2,,,,1,0,0,0,1,1,0,0,0,1,1,2,,,,,,2,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,2,3,2,2,2,3,2,2,22,9,2,9.99610018390359
2024,2,22,2,10,2,9.61135064032351,1,2,0,1,0,1,5,1,1,1,1,1,0,0,0,1.0,1,0,1,3,1,1,1,0,,1,5,1,1,0,1,1,1,0,0,,1,7,1,0,0,1,1,1,1,0,1,1,0,0,,1,4,1,1,1,0,0,1,0,0,0,,19,1,3,0,1,0,0,0,1,1,0,0,0,,1,0,0,0,0,1,0,0,0,0,0,,1,1,0,1,0,0,,5,4,5,5,5,5,4.833333333333333,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,,1,1,1,0,1,1,1,0,0,,1,1,0,0,1,1,1,1,0,1,1,0,0,,1,1,1,1,0,0,1,0,0,0,,1,0,1,0,0,0,1,1,0,0,0,,0,0,0,0,1,0,0,0,0,0,,3,1,1,0,1,0,0,,5,4,5,5,5,5,2,2,22,10,2,9.61135064032351
2024,2,22,2,10,2,9.61135064032351,0,0,0,0,0,1,5,0,1,1,1,0,1,0,1,1.0,1,0,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,5,1,1,0,1,0,0,1,0,1,0,0,0,,1,2,1,0,0,1,0,0,0,0,0,,8,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,,2,2,2,2,2,2,2.0,2,,,,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,,2,,,,,,,,,,1,1,1,0,1,0,0,1,0,1,0,0,0,,1,1,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,2,2,2,2,2,2,2,2,22,10,2,9.61135064032351
