year,weight,industry,industry_size,firm_size,it_org_any,it_org_internal,it_org_mixed,it_org_outsource,it_org_type,it_invest_share,ai_use,proc_improve,innov_outcome,decision_improve,weight_raw,industry_raw,industry_size_raw,firm_size_raw,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,ai_use_raw,proc_efficiency_raw,proc_cost_raw
2019,97.20167364,2,22,2,1,0,0,1,3,2.0,0,4,,,97.20167364,2,22,2,1,0,0,1,2,3,4,3
2019,13.96000462,5,54,4,0,0,0,0,0,2.0,1,3,,,13.96000462,5,54,4,2,,,,2,1,3,3
2019,159.7322528,3,33,3,0,0,0,0,0,2.0,0,4,,,159.7322528,3,33,3,2,,,,2,3,5,2
2019,279.0689436,13,133,3,1,0,0,1,3,2.0,0,4,,,279.0689436,13,133,3,1,0,0,1,2,3,4,3
2019,47.79998351,7,73,3,0,0,0,0,0,2.0,0,5,,,47.79998351,7,73,3,2,,,,2,2,5,5
2019,16.87370838,5,54,4,0,0,0,0,0,2.0,0,3,,,16.87370838,5,54,4,2,,,,2,3,3,3
2019,143.4142491,4,43,3,0,0,0,0,0,2.0,0,4,,,143.4142491,4,43,3,2,,,,2,2,4,4
2019,126.2700637,12,122,2,0,0,0,0,0,2.0,0,2,,,126.2700637,12,122,2,2,,,,2,3,2,2
2019,74.23358835,2,23,3,0,0,0,0,0,2.0,0,4,,,74.23358835,2,23,3,2,,,,2,2,4,4
2019,3.786471566,9,94,4,1,1,0,0,1,2.0,0,3,,,3.786471566,9,94,4,1,1,0,0,2,3,3,3
2019,47.79998351,7,73,3,0,0,0,0,0,2.0,0,2,,,47.79998351,7,73,3,2,,,,2,2,2,2
2019,126.2700637,12,122,2,0,0,0,0,0,2.0,0,4,,,126.2700637,12,122,2,2,,,,2,2,4,4
2019,47.6233384,5,53,3,1,1,0,0,1,2.0,0,4,,,47.6233384,5,53,3,1,1,0,0,2,2,4,4
2019,5.190036679,13,135,5,1,0,1,0,2,2.0,0,4,,,5.190036679,13,135,5,1,0,1,0,2,3,5,3
2019,49.79981962,13,134,4,1,0,1,0,2,4.0,0,4,,,49.79981962,13,134,4,1,0,1,0,4,2,4,5
2019,59.73878417,5,52,2,1,0,1,0,2,2.0,0,4,,,59.73878417,5,52,2,1,0,1,0,2,3,4,4
2019,1.203823602,13,135,5,1,1,0,0,1,2.0,0,5,,,1.203823602,13,135,5,1,1,0,0,2,2,5,5
2019,1.321734889,8,85,5,1,1,0,0,1,3.0,1,4,,,1.321734889,8,85,5,1,1,0,0,3,1,4,4
2019,202.612735,2,21,1,0,0,0,0,0,2.0,0,3,,,202.612735,2,21,1,2,,,,2,3,3,3
2019,5.436906433,12,124,4,0,0,0,0,0,2.0,0,3,,,5.436906433,12,124,4,2,,,,2,3,3,3
2019,5.436906433,12,124,4,0,0,0,0,0,2.0,0,4,,,5.436906433,12,124,4,2,,,,2,3,4,4
2019,6.058882197,12,124,4,0,0,0,0,0,2.0,0,3,,,6.058882197,12,124,4,2,,,,2,3,3,3
2019,3.80187275,8,85,5,1,1,0,0,1,2.0,0,3,,,3.80187275,8,85,5,1,1,0,0,2,2,3,3
2019,14.42693906,5,54,4,0,0,0,0,0,2.0,0,5,,,14.42693906,5,54,4,2,,,,2,2,5,5
2019,65.04957214,5,52,2,1,1,0,0,1,2.0,0,4,,,65.04957214,5,52,2,1,1,0,0,2,3,5,4
2019,13.15412364,11,114,4,0,0,0,0,0,2.0,0,3,,,13.15412364,11,114,4,2,,,,2,2,4,2
2019,3.663920692,9,94,4,1,0,0,1,3,2.0,0,4,,,3.663920692,9,94,4,1,0,0,1,2,3,5,3
2019,3.475550606,12,124,4,1,1,0,0,1,2.0,0,4,,,3.475550606,12,124,4,1,1,0,0,2,2,4,4
2019,28.1318123,2,24,4,1,0,0,1,3,2.0,0,4,,,28.1318123,2,24,4,1,0,0,1,2,3,3,4
2019,355.3399424,13,132,2,1,1,0,0,1,2.0,0,4,,,355.3399424,13,132,2,1,1,0,0,2,3,5,2
2019,24.61133698,2,24,4,1,1,0,0,1,2.0,0,4,,,24.61133698,2,24,4,1,1,0,0,2,3,4,4
2019,1.314865957,11,115,5,0,0,0,0,0,4.0,0,4,,,1.314865957,11,115,5,2,,,,4,2,4,4
2019,73.87934953,10,103,3,0,0,0,0,0,2.0,0,3,,,73.87934953,10,103,3,2,,,,2,3,3,3
2019,17.50714507,3,34,4,0,0,0,0,0,2.0,0,3,,,17.50714507,3,34,4,2,,,,2,2,3,3
2019,3.298719175,10,105,5,1,1,0,0,1,2.0,1,4,,,3.298719175,10,105,5,1,1,0,0,2,1,5,4
2019,1.227173695,6,65,5,1,0,1,0,2,2.0,0,3,,,1.227173695,6,65,5,1,0,1,0,2,3,4,2
2019,1.203823602,13,135,5,1,1,0,0,1,2.0,1,4,,,1.203823602,13,135,5,1,1,0,0,2,1,5,4
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,3,,,196.0550817,2,21,1,2,,,,2,3,3,3
2019,49.21624453,5,53,3,1,1,0,0,1,2.0,0,5,,,49.21624453,5,53,3,1,1,0,0,2,2,5,5
2019,48.18802582,13,134,4,1,0,0,1,3,2.0,0,4,,,48.18802582,13,134,4,1,0,0,1,2,3,3,4
2019,13.15412364,11,114,4,1,0,1,1,4,2.0,0,3,,,13.15412364,11,114,4,1,0,1,1,2,2,3,3
2019,32.20721059,7,72,2,0,0,0,0,0,2.0,0,4,,,32.20721059,7,72,2,2,,,,2,3,4,3
2019,12.91542128,4,44,4,0,0,0,0,0,2.0,0,3,,,12.91542128,4,44,4,2,,,,2,3,3,3
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,3,,,196.0550817,2,21,1,2,,,,2,3,3,3
2019,47.79998351,7,73,3,1,0,1,0,2,4.0,0,4,,,47.79998351,7,73,3,1,0,1,0,4,2,4,4
2019,5.197871826,13,135,5,0,0,0,0,0,2.0,0,2,,,5.197871826,13,135,5,2,,,,2,2,1,2
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,3,,,196.0550817,2,21,1,2,,,,2,3,3,3
2019,47.79998351,7,73,3,1,1,0,0,1,2.0,0,3,,,47.79998351,7,73,3,1,1,0,0,2,2,3,3
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,4,,,196.0550817,2,21,1,2,,,,2,3,3,4
2019,51.12879578,7,72,2,1,0,0,1,3,2.0,0,3,,,51.12879578,7,72,2,1,0,0,1,2,3,3,3
2019,4.829986465,11,115,5,0,0,0,0,0,2.0,0,4,,,4.829986465,11,115,5,2,,,,2,2,3,4
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,3,,,196.0550817,2,21,1,2,,,,2,3,3,3
2019,159.7322528,3,33,3,1,0,0,1,3,2.0,0,3,,,159.7322528,3,33,3,1,0,0,1,2,3,3,3
2019,51.12879578,7,72,2,0,0,0,0,0,2.0,0,3,,,51.12879578,7,72,2,2,,,,2,3,3,3
2019,176.6205331,2,21,1,0,0,0,0,0,2.0,0,4,,,176.6205331,2,21,1,2,,,,2,3,4,4
2019,2.806961405,7,75,5,1,0,1,1,4,2.0,0,3,,,2.806961405,7,75,5,1,0,1,1,2,2,3,3
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,4,,,196.0550817,2,21,1,2,,,,2,3,4,3
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,4,,,196.0550817,2,21,1,2,,,,2,3,4,3
2019,4.829986465,11,115,5,1,0,1,1,4,2.0,0,4,,,4.829986465,11,115,5,1,0,1,1,2,2,4,4
2019,51.12879578,7,72,2,0,0,0,0,0,2.0,0,2,,,51.12879578,7,72,2,2,,,,2,3,2,2
2019,79.844258,8,82,2,1,0,0,1,3,2.0,1,4,,,79.844258,8,82,2,1,0,0,1,2,1,5,3
2019,14.50039489,10,104,4,1,0,0,1,3,2.0,0,4,,,14.50039489,10,104,4,1,0,0,1,2,3,3,4
2019,176.6205331,2,21,1,0,0,0,0,0,2.0,0,3,,,176.6205331,2,21,1,2,,,,2,3,3,3
2019,355.3399424,13,132,2,0,0,0,0,0,2.0,0,4,,,355.3399424,13,132,2,2,,,,2,2,4,5
2019,56.75478415,7,72,2,0,0,0,0,0,2.0,0,3,,,56.75478415,7,72,2,2,,,,2,3,3,3
2019,14.50039489,10,104,4,1,0,1,1,4,2.0,0,4,,,14.50039489,10,104,4,1,0,1,1,2,3,5,3
2019,51.12879578,7,72,2,0,0,0,0,0,2.0,0,3,,,51.12879578,7,72,2,2,,,,2,3,3,3
2019,3.475550606,12,124,4,1,1,0,0,1,2.0,0,3,,,3.475550606,12,124,4,1,1,0,0,2,2,4,2
2019,228.3710766,11,111,1,0,0,0,0,0,2.0,0,1,,,228.3710766,11,111,1,2,,,,2,3,1,1
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,3,,,196.0550817,2,21,1,2,,,,2,3,3,3
2019,5.269789404,1,13,3,0,0,0,0,0,2.0,0,2,,,5.269789404,1,13,3,2,,,,2,3,3,2
2019,2180.352917,6,61,1,0,0,0,0,0,2.0,0,2,,,2180.352917,6,61,1,2,,,,2,3,3,2
2019,60.74431896,5,52,2,0,0,0,0,0,2.0,0,4,,,60.74431896,5,52,2,2,,,,2,2,3,4
2019,3.475550606,12,124,4,1,1,0,0,1,2.0,0,4,,,3.475550606,12,124,4,1,1,0,0,2,3,4,3
2019,208.9787381,11,111,1,0,0,0,0,0,2.0,0,1,,,208.9787381,11,111,1,2,,,,2,3,1,1
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,3,,,196.0550817,2,21,1,2,,,,2,3,3,3
2019,5.269789404,1,13,3,0,0,0,0,0,2.0,0,3,,,5.269789404,1,13,3,2,,,,2,3,3,3
2019,79.05698011,13,134,4,1,1,1,0,4,2.0,0,2,,,79.05698011,13,134,4,1,1,1,0,2,2,3,2
2019,181.7823915,3,32,2,0,0,0,0,0,2.0,0,1,,,181.7823915,3,32,2,2,,,,2,3,1,1
2019,430.8281279,6,62,2,0,0,0,0,0,2.0,0,4,,,430.8281279,6,62,2,2,,,,2,2,4,3
2019,74.23358835,2,23,3,0,0,0,0,0,2.0,0,3,,,74.23358835,2,23,3,2,,,,2,3,3,3
2019,60.74431896,5,52,2,0,0,0,0,0,2.0,0,4,,,60.74431896,5,52,2,2,,,,2,3,3,4
2019,181.7823915,3,32,2,0,0,0,0,0,2.0,0,1,,,181.7823915,3,32,2,2,,,,2,3,1,1
2019,461.4971149,4,42,2,0,0,0,0,0,2.0,0,4,,,461.4971149,4,42,2,2,,,,2,3,3,4
2019,108.8802914,7,71,1,0,0,0,0,0,2.0,0,3,,,108.8802914,7,71,1,2,,,,2,3,3,3
2019,49.72475257,13,134,4,0,0,0,0,0,2.0,0,4,,,49.72475257,13,134,4,2,,,,2,2,4,4
2019,48.42494366,5,53,3,0,0,0,0,0,2.0,0,4,,,48.42494366,5,53,3,2,,,,2,3,3,4
2019,1.268220219,6,65,5,1,1,0,1,4,2.0,0,4,,,1.268220219,6,65,5,1,1,0,1,2,2,4,3
2019,24.61133698,2,24,4,0,0,0,0,0,2.0,0,3,,,24.61133698,2,24,4,2,,,,2,3,3,3
2019,169.706957,3,33,3,0,0,0,0,0,2.0,0,1,,,169.706957,3,33,3,2,,,,2,3,1,1
2019,13.15412364,11,114,4,0,0,0,0,0,2.0,0,4,,,13.15412364,11,114,4,2,,,,2,2,4,3
2019,17.02093302,3,34,4,0,0,0,0,0,2.0,0,1,,,17.02093302,3,34,4,2,,,,2,3,1,1
2019,24.61133698,2,24,4,0,0,0,0,0,2.0,0,3,,,24.61133698,2,24,4,2,,,,2,3,3,3
2019,48.42494366,5,53,3,1,0,1,0,2,2.0,0,4,,,48.42494366,5,53,3,1,0,1,0,2,2,3,4
2019,228.8113599,11,111,1,0,0,0,0,0,2.0,0,1,,,228.8113599,11,111,1,2,,,,2,3,1,1
2019,130.4223304,10,102,2,0,0,0,0,0,2.0,0,4,,,130.4223304,10,102,2,2,,,,2,2,4,3
2019,24.61133698,2,24,4,0,0,0,0,0,2.0,0,3,,,24.61133698,2,24,4,2,,,,2,3,3,3
2019,24.61133698,2,24,4,1,1,0,0,1,2.0,0,3,,,24.61133698,2,24,4,1,1,0,0,2,3,3,3
2019,117.4938253,10,102,2,0,0,0,0,0,2.0,0,5,,,117.4938253,10,102,2,2,,,,2,2,5,5
2019,27.31946052,2,24,4,0,0,0,0,0,2.0,0,4,,,27.31946052,2,24,4,2,,,,2,3,4,3
2019,12.91542128,4,44,4,0,0,0,0,0,2.0,0,2,,,12.91542128,4,44,4,2,,,,2,2,3,2
2019,5.197871826,13,135,5,1,1,0,0,1,2.0,0,4,,,5.197871826,13,135,5,1,1,0,0,2,2,5,4
2019,8.378395358,1,13,3,1,0,0,1,3,2.0,0,3,,,8.378395358,1,13,3,1,0,0,1,2,3,3,3
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,3,,,196.0550817,2,21,1,2,,,,2,3,3,3
2019,14.50039489,10,104,4,0,0,0,0,0,2.0,0,2,,,14.50039489,10,104,4,2,,,,2,2,4,1
2019,253.9887581,11,111,1,0,0,0,0,0,2.0,0,1,,,253.9887581,11,111,1,2,,,,2,3,1,1
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,3,,,196.0550817,2,21,1,2,,,,2,3,3,3
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,2,,,196.0550817,2,21,1,2,,,,2,3,2,2
2019,163.416401,13,133,3,0,0,0,0,0,2.0,0,4,,,163.416401,13,133,3,2,,,,2,2,4,4
2019,461.4971149,4,42,2,0,0,0,0,0,2.0,0,4,,,461.4971149,4,42,2,2,,,,2,2,4,3
2019,8.378395358,1,13,3,0,0,0,0,0,2.0,0,3,,,8.378395358,1,13,3,2,,,,2,3,3,3
2019,196.0550817,2,21,1,0,0,0,0,0,,0,2,,,196.0550817,2,21,1,2,,,,,3,2,2
2019,120.3474629,8,83,3,1,0,0,1,3,2.0,0,4,,,120.3474629,8,83,3,1,0,0,1,2,2,3,4
2019,5.967406085,1,12,2,1,0,0,1,3,2.0,0,3,,,5.967406085,1,12,2,1,0,0,1,2,3,3,3
2019,12.25910528,8,84,4,1,1,0,0,1,4.0,1,4,,,12.25910528,8,84,4,1,1,0,0,4,1,4,4
2019,8.378395358,1,13,3,0,0,0,0,0,2.0,0,3,,,8.378395358,1,13,3,2,,,,2,3,3,3
2019,24.61133698,2,24,4,1,1,0,0,1,2.0,0,2,,,24.61133698,2,24,4,1,1,0,0,2,3,2,2
2019,52.8389525,7,72,2,0,0,0,0,0,2.0,0,4,,,52.8389525,7,72,2,2,,,,2,3,4,4
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,3,,,196.0550817,2,21,1,2,,,,2,3,3,3
2019,12.94263108,11,114,4,0,0,0,0,0,2.0,0,3,,,12.94263108,11,114,4,2,,,,2,3,3,3
2019,5.525749672,12,124,4,0,0,0,0,0,2.0,0,2,,,5.525749672,12,124,4,2,,,,2,2,2,2
2019,24.61133698,2,24,4,1,1,0,0,1,2.0,0,4,,,24.61133698,2,24,4,1,1,0,0,2,3,4,4
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,4,,,196.0550817,2,21,1,2,,,,2,3,5,3
2019,50.26998442,7,73,3,1,0,1,0,2,2.0,0,4,,,50.26998442,7,73,3,1,0,1,0,2,2,3,4
2019,76.71655453,2,23,3,0,0,0,0,0,2.0,0,3,,,76.71655453,2,23,3,2,,,,2,2,4,2
2019,12.94263108,11,114,4,0,0,0,0,0,2.0,0,4,,,12.94263108,11,114,4,2,,,,2,2,4,4
2019,196.0550817,2,21,1,0,0,0,0,0,2.0,0,3,,,196.0550817,2,21,1,2,,,,2,3,3,3
2019,2030.307648,5,51,1,0,0,0,0,0,,0,1,,,2030.307648,5,51,1,2,,,,,3,1,1
2019,461.4971149,4,42,2,0,0,0,0,0,2.0,0,4,,,461.4971149,4,42,2,2,,,,2,3,4,4
2019,198.2838182,7,71,1,0,0,0,0,0,2.0,0,5,,,198.2838182,7,71,1,2,,,,2,3,5,5
2019,4.311816368,7,75,5,1,0,1,0,2,2.0,0,3,,,4.311816368,7,75,5,1,0,1,0,2,3,3,3
2019,12.94263108,11,114,4,0,0,0,0,0,2.0,0,3,,,12.94263108,11,114,4,2,,,,2,3,3,3
2019,2030.307648,5,51,1,0,0,0,0,0,,0,1,,,2030.307648,5,51,1,2,,,,,3,1,1
2019,14.42693906,5,54,4,0,0,0,0,0,2.0,0,4,,,14.42693906,5,54,4,2,,,,2,3,4,5
2019,47.6233384,5,53,3,0,0,0,0,0,2.0,0,3,,,47.6233384,5,53,3,2,,,,2,3,3,3
2019,1.329520007,1,14,4,0,0,0,0,0,2.0,0,3,,,1.329520007,1,14,4,2,,,,2,3,3,3
2019,12.89257832,8,84,4,1,1,0,0,1,2.0,0,4,,,12.89257832,8,84,4,1,1,0,0,2,2,3,4
2019,2030.307648,5,51,1,0,0,0,0,0,,0,1,,,2030.307648,5,51,1,2,,,,,3,1,1
2019,14.42693906,5,54,4,1,0,0,1,3,2.0,1,2,,,14.42693906,5,54,4,1,0,0,1,2,1,2,3
2019,57.5631847,5,53,3,1,1,0,0,1,2.0,0,4,,,57.5631847,5,53,3,1,1,0,0,2,3,4,3
2019,12.94263108,11,114,4,0,0,0,0,0,2.0,0,3,,,12.94263108,11,114,4,2,,,,2,3,3,3
2019,30.95571799,5,53,3,0,0,0,0,0,2.0,0,4,,,30.95571799,5,53,3,2,,,,2,3,4,3
2019,9.106059614,1,13,3,1,0,1,0,2,2.0,0,4,,,9.106059614,1,13,3,1,0,1,0,2,2,3,4
2019,12.91542128,4,44,4,1,0,1,0,2,2.0,0,4,,,12.91542128,4,44,4,1,0,1,0,2,2,4,3
2019,12.94263108,11,114,4,0,0,0,0,0,2.0,0,4,,,12.94263108,11,114,4,2,,,,2,3,3,4
2019,48.96108115,2,23,3,0,0,0,0,0,2.0,0,3,,,48.96108115,2,23,3,2,,,,2,3,3,3
2019,1.268220219,6,65,5,1,1,0,0,1,3.0,0,4,,,1.268220219,6,65,5,1,1,0,0,3,2,4,3
2019,5.197871826,13,135,5,0,0,0,0,0,2.0,0,4,,,5.197871826,13,135,5,2,,,,2,2,5,4
2019,12.94263108,11,114,4,0,0,0,0,0,2.0,0,4,,,12.94263108,11,114,4,2,,,,2,2,3,4
2019,253.5000279,11,111,1,1,0,1,0,2,2.0,0,1,,,253.5000279,11,111,1,1,0,1,0,2,3,1,1
2019,12.91542128,4,44,4,0,0,0,0,0,2.0,0,2,,,12.91542128,4,44,4,2,,,,2,3,3,2
2019,5.131601732,11,115,5,1,0,1,0,2,2.0,0,3,,,5.131601732,11,115,5,1,0,1,0,2,3,3,3
2019,17.50714507,3,34,4,0,0,0,0,0,2.0,0,2,,,17.50714507,3,34,4,2,,,,2,2,3,2
2019,12.94263108,11,114,4,0,0,0,0,0,2.0,0,4,,,12.94263108,11,114,4,2,,,,2,2,4,3
2019,5.131601732,11,115,5,1,0,1,0,2,2.0,0,3,,,5.131601732,11,115,5,1,0,1,0,2,3,3,3
2019,1.253854334,3,35,5,0,0,0,0,0,2.0,0,3,,,1.253854334,3,35,5,2,,,,2,3,3,3
2019,12.94263108,11,114,4,0,0,0,0,0,2.0,0,3,,,12.94263108,11,114,4,2,,,,2,2,3,3
2019,3.311875178,3,35,5,0,0,0,0,0,2.0,0,4,,,3.311875178,3,35,5,2,,,,2,3,4,3
2019,5.141495098,11,115,5,1,0,1,0,2,2.0,0,1,,,5.141495098,11,115,5,1,0,1,0,2,3,1,1
2019,3.786471566,9,94,4,0,0,0,0,0,2.0,0,5,,,3.786471566,9,94,4,2,,,,2,3,5,5
2019,3.475550606,12,124,4,0,0,0,0,0,2.0,0,3,,,3.475550606,12,124,4,2,,,,2,2,3,3
2019,787.4417549,9,91,1,0,0,0,0,0,2.0,0,1,,,787.4417549,9,91,1,2,,,,2,3,1,1
2019,12.94263108,11,114,4,0,0,0,0,0,2.0,0,4,,,12.94263108,11,114,4,2,,,,2,3,3,4
2019,860.5130023,9,91,1,0,0,0,0,0,2.0,0,1,,,860.5130023,9,91,1,2,,,,2,3,1,1
2019,47.79998351,7,73,3,0,0,0,0,0,4.0,0,3,,,47.79998351,7,73,3,2,,,,4,3,3,3
2019,8.603166247,13,135,5,0,0,0,0,0,2.0,0,4,,,8.603166247,13,135,5,2,,,,2,2,5,4
2019,104.8190437,9,92,2,0,0,0,0,0,2.0,0,1,,,104.8190437,9,92,2,2,,,,2,3,1,1
2019,3.475550606,12,124,4,1,1,0,1,4,2.0,0,4,,,3.475550606,12,124,4,1,1,0,1,2,2,5,4
2019,4.829986465,11,115,5,0,0,0,0,0,2.0,0,4,,,4.829986465,11,115,5,2,,,,2,2,5,3
2019,155.2961357,3,33,3,0,0,0,0,0,2.0,0,1,,,155.2961357,3,33,3,2,,,,2,3,1,1
2019,25.3735753,2,24,4,0,0,0,0,0,2.0,0,4,,,25.3735753,2,24,4,2,,,,2,3,3,4
2019,12.55673154,4,44,4,1,0,0,1,3,2.0,0,1,,,12.55673154,4,44,4,1,0,0,1,2,2,1,1
2019,5.197871826,13,135,5,1,1,0,0,1,2.0,0,3,,,5.197871826,13,135,5,1,1,0,0,2,2,3,3
2019,3.525473646,3,35,5,1,0,1,0,2,2.0,0,1,,,3.525473646,3,35,5,1,0,1,0,2,3,1,1
2019,3.952926558,2,25,5,0,0,0,0,0,2.0,0,4,,,3.952926558,2,25,5,2,,,,2,2,4,4
2019,25.3735753,2,24,4,0,0,0,0,0,2.0,0,4,,,25.3735753,2,24,4,2,,,,2,2,4,5
2019,78.78950139,12,123,3,0,0,0,0,0,2.0,0,4,,,78.78950139,12,123,3,2,,,,2,2,3,5
2019,143.4142491,4,43,3,0,0,0,0,0,2.0,0,4,,,143.4142491,4,43,3,2,,,,2,2,4,5
2019,77.26006229,8,82,2,1,0,0,1,3,2.0,0,3,,,77.26006229,8,82,2,1,0,0,1,2,3,3,3
2019,107.8973193,2,22,2,0,0,0,0,0,2.0,0,4,,,107.8973193,2,22,2,2,,,,2,3,5,3
2019,410.9250903,3,31,1,0,0,0,0,0,2.0,0,1,,,410.9250903,3,31,1,2,,,,2,3,1,1
2019,79.844258,8,82,2,0,0,0,0,0,2.0,0,3,,,79.844258,8,82,2,2,,,,2,3,2,4
2019,107.8973193,2,22,2,1,0,0,1,3,2.0,0,4,,,107.8973193,2,22,2,1,0,0,1,2,3,4,4
2019,77.26006229,8,82,2,1,0,0,1,3,2.0,0,2,,,77.26006229,8,82,2,1,0,0,1,2,3,2,1
2019,143.4142491,4,43,3,1,0,1,0,2,2.0,0,5,,,143.4142491,4,43,3,1,0,1,0,2,2,5,5
2019,499.4304891,3,31,1,0,0,0,0,0,2.0,0,1,,,499.4304891,3,31,1,2,,,,2,3,1,1
2019,27.31946052,2,24,4,1,0,1,1,4,2.0,0,4,,,27.31946052,2,24,4,1,0,1,1,2,3,5,3
2019,7.710653452,8,84,4,1,1,0,1,4,2.0,0,4,,,7.710653452,8,84,4,1,1,0,1,2,3,4,4
2019,48.59453871,8,82,2,1,0,1,0,2,2.0,0,3,,,48.59453871,8,82,2,1,0,1,0,2,3,3,3
2019,4.696111835,6,64,4,0,0,0,0,0,2.0,0,5,,,4.696111835,6,64,4,2,,,,2,2,5,5
2019,30.06492722,7,73,3,1,1,0,0,1,2.0,0,4,,,30.06492722,7,73,3,1,1,0,0,2,3,4,3
2019,24.61133698,2,24,4,1,0,0,1,3,2.0,0,4,,,24.61133698,2,24,4,1,0,0,1,2,3,4,4
2019,77.26006229,8,82,2,1,1,0,0,1,2.0,0,4,,,77.26006229,8,82,2,1,1,0,0,2,3,4,5
2019,13.71127054,7,74,4,1,0,1,0,2,2.0,0,4,,,13.71127054,7,74,4,1,0,1,0,2,2,4,4
2019,24.61133698,2,24,4,1,1,0,1,4,2.0,1,3,,,24.61133698,2,24,4,1,1,0,1,2,1,3,3
2019,48.59453871,8,82,2,1,0,0,1,3,2.0,0,4,,,48.59453871,8,82,2,1,0,0,1,2,3,4,3
2019,25.3735753,2,24,4,0,0,0,0,0,2.0,0,3,,,25.3735753,2,24,4,2,,,,2,2,3,3
2019,430.8281279,6,62,2,0,0,0,0,0,2.0,0,4,,,430.8281279,6,62,2,2,,,,2,3,4,3
2019,29.9538221,5,53,3,0,0,0,0,0,2.0,0,4,,,29.9538221,5,53,3,2,,,,2,3,4,4
2019,48.59453871,8,82,2,1,0,0,1,3,2.0,0,4,,,48.59453871,8,82,2,1,0,0,1,2,2,4,3
2019,198.2838182,7,71,1,0,0,0,0,0,2.0,0,5,,,198.2838182,7,71,1,2,,,,2,2,5,5
2019,143.4142491,4,43,3,0,0,0,0,0,2.0,0,3,,,143.4142491,4,43,3,2,,,,2,2,3,3
2019,75.96004773,6,63,3,1,0,0,1,3,2.0,0,4,,,75.96004773,6,63,3,1,0,0,1,2,3,4,3
2019,3.459714127,10,105,5,1,1,0,1,4,2.0,0,5,,,3.459714127,10,105,5,1,1,0,1,2,2,5,5
2019,378.2484627,10,101,1,0,0,0,0,0,2.0,0,3,,,378.2484627,10,101,1,2,,,,2,2,3,3
2019,118.3552838,8,83,3,1,1,0,0,1,2.0,0,5,,,118.3552838,8,83,3,1,1,0,0,2,3,5,5
2019,87.13863982,6,63,3,0,0,0,0,0,2.0,0,5,,,87.13863982,6,63,3,2,,,,2,2,5,5
2019,24.61133698,2,24,4,0,0,0,0,0,2.0,0,3,,,24.61133698,2,24,4,2,,,,2,3,3,3
2019,25.3735753,2,24,4,0,0,0,0,0,2.0,0,3,,,25.3735753,2,24,4,2,,,,2,3,3,3
2019,58.49100808,5,52,2,0,0,0,0,0,2.0,0,4,,,58.49100808,5,52,2,2,,,,2,3,4,3
2019,24.61133698,2,24,4,1,0,1,0,2,2.0,0,3,,,24.61133698,2,24,4,1,0,1,0,2,3,3,3
2019,202.612735,2,21,1,0,0,0,0,0,2.0,0,3,,,202.612735,2,21,1,2,,,,2,3,3,3
2019,130.4223304,10,102,2,0,0,0,0,0,2.0,0,2,,,130.4223304,10,102,2,2,,,,2,3,3,2
2019,24.61133698,2,24,4,1,0,0,1,3,2.0,0,4,,,24.61133698,2,24,4,1,0,0,1,2,3,5,3
2019,74.23358835,2,23,3,1,0,1,0,2,2.0,1,4,,,74.23358835,2,23,3,1,0,1,0,2,1,4,3
2019,25.3735753,2,24,4,0,0,0,0,0,2.0,1,3,,,25.3735753,2,24,4,2,,,,2,1,3,3
2019,9.120365427,10,104,4,0,0,0,0,0,2.0,0,2,,,9.120365427,10,104,4,2,,,,2,2,1,4
2019,461.6280516,3,31,1,0,0,0,0,0,3.0,0,2,,,461.6280516,3,31,1,2,,,,3,3,2,3
2019,25.3735753,2,24,4,0,0,0,0,0,2.0,1,4,,,25.3735753,2,24,4,2,,,,2,1,4,3
2019,415.8677851,3,31,1,0,0,0,0,0,3.0,0,2,,,415.8677851,3,31,1,2,,,,3,3,2,3
2019,117.2682095,2,22,2,1,0,1,0,2,2.0,0,4,,,117.2682095,2,22,2,1,0,1,0,2,3,3,4
2019,36.78929932,5,52,2,0,0,0,0,0,2.0,0,4,,,36.78929932,5,52,2,2,,,,2,2,4,4
2019,168.347021,3,32,2,0,0,0,0,0,4.0,0,2,,,168.347021,3,32,2,2,,,,4,3,3,2
2019,25.3735753,2,24,4,0,0,0,0,0,2.0,0,4,,,25.3735753,2,24,4,2,,,,2,2,4,3
2019,168.347021,3,32,2,0,0,0,0,0,4.0,0,4,,,168.347021,3,32,2,2,,,,4,3,4,3
2019,109.7134679,2,22,2,0,0,0,0,0,4.0,0,3,,,109.7134679,2,22,2,2,,,,4,3,3,3
