it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,it_invest_share_cat_raw,ai_use_raw,proc_improve_raw,decision_improve_raw,innov_outcome_raw,firm_size_raw,industry_raw,industry_size_raw,weight_raw,year
2, , , ,1,1,3,4,3,2,3,4,43,1.123931363,2022
1,1,0,0,5,3,1,4,3,3,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,3,2,3,4,43,1.123931363,2022
1,1,0,0,5,3,1,4,3,3,3,4,43,1.123931363,2022
1,0,1,0,1,1,2,4,4,3,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,3,2,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,3,3,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,3,3,3,4,43,1.123931363,2022
1,1,0,1,1,1,2,4,4,3,3,4,43,1.123931363,2022
1,1,0,0,1,1,1,4,4,3,3,4,43,1.123931363,2022
1,1,0,0,1,1,1,4,4,4,3,4,43,1.123931363,2022
1,0,1,0,1,1,2,5,5,4,3,4,43,1.123931363,2022
1,1,0,0,5,3,1,4,3,3,3,4,43,1.123931363,2022
1,0,1,0,1,1,1,4,3,3,3,4,43,1.123931363,2022
2, , , ,1,1,3,4,3,3,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,2,2,3,4,43,1.123931363,2022
1,0,1,0,1,1,2,4,4,3,3,4,43,1.123931363,2022
1,1,0,0,1,1,2,5,4,3,3,4,43,1.123931363,2022
2, , , ,1,1,3,4,3,2,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,3,2,3,4,43,1.123931363,2022
1,1,0,0,1,1,2,4,4,3,3,4,43,1.123931363,2022
1,0,0,1,1,1,2,4,4,3,3,4,43,1.123931363,2022
2, , , ,1,1,1,4,4,4,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,2,2,3,4,43,1.123931363,2022
1,1,0,0,1,1,2,4,3,3,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,3,3,3,4,43,1.123931363,2022
1,1,0,0,1,1,2,4,3,2,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,3,3,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,3,3,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,3,3,3,4,43,1.123931363,2022
1,1,0,0,1,1,2,4,4,3,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,3,3,3,4,43,1.123931363,2022
2, , , ,1,1,2,4,3,2,3,4,43,1.123931363,2022
1,1,0,1,1,1,2,4,4,3,3,4,43,1.123931363,2022
1,1,0,0,5,3,1,4,3,4,3,4,43,1.123931363,2022
1,1,0,0,1,1,1,4,3,3,3,4,43,1.123931363,2022
1,1,0,0,1,1,2,4,4,3,3,4,43,1.123931363,2022
1,1,0,0,5,3,1,4,3,2,3,4,43,1.123931363,2022
1,0,1,0,1,1,1,4,3,3,3,4,43,1.123931363,2022
1,1,0,0,5,3,1,4,4,4,3,4,43,1.123931363,2022
1,1,0,1,5,3,1,4,3,4,3,4,43,1.123931363,2022
1,1,0,0,1,1,1,5,5,4,3,4,43,1.112944236,2022
1,0,1,0,1,1,2,3,3,4,3,4,43,1.112944236,2022
1,0,0,1,1,1,2,4,3,3,3,4,43,1.112944236,2022
1,1,0,1,1,1,1,5,5,5,3,4,43,1.112944236,2022
1,1,0,0,1,1,2,4,4,3,3,4,43,1.096610137,2022
1,0,1,0,1,1,2,4,4,3,3,4,43,1.096610137,2022
1,0,1,0,1,1,2,4,4,4,3,4,43,1.096610137,2022
1,0,0,1,1,1,2,5,4,3,3,4,43,1.084043989,2022
1,0,1,0,1,1,3,3,3,1,3,4,43,1.084043989,2022
1,1,0,1,2,2,2,4,4,3,3,4,43,1.144154876,2022
1,0,1,1,2,2,2,4,4,3,3,4,43,1.144154876,2022
1,1,0,0,1,1,2,4,4,3,3,4,43,1.112900342,2022
1,0,1,0,1,1,2,4,4,4,3,4,43,1.112900342,2022
1,1,0,0,1,1,2,4,4,2,3,4,43,1.112900342,2022
1,0,1,1,1,1,2,4,4,5,3,4,43,1.105056346,2022
1,0,1,0,1,1,1,3,2,2,3,4,43,1.105056346,2022
1,0,0,1,1,1,1,4,3,3,3,4,43,1.143223202,2022
1,0,1,1,1,1,3,3,3,3,3,4,43,1.143223202,2022
1,1,0,0,20,4,3,3,3,3,3,4,43,1.143223202,2022
1,1,1,1,1,1,2,3,2,3,3,4,43,1.143223202,2022
1,0,1,0,1,1,2,4,3,4,3,4,43,1.143223202,2022
1,0,1,0,1,1,3,3,3,1,3,4,43,1.143223202,2022
1,1,0,0,1,1,2,5,5,5,3,4,43,1.143223202,2022
1,1,0,0,1,1,2,4,3,3,3,4,43,1.140236786,2022
2, , , ,1,1,2,4,4,3,3,4,43,1.203432209,2022
1,0,1,0,1,1,2,4,3,3,3,4,43,1.203432209,2022
1,0,1,0,1,1,2,4,4,3,3,4,43,1.203432209,2022
1,1,0,0,3,2,1,4,3,3,3,4,43,1.203432209,2022
2, , , ,5,3,2,4,4,3,3,4,43,1.117969778,2022
2, , , ,3,2,2,4,4,3,3,4,43,1.117969778,2022
1,0,1,1,3,2,1,4,4,3,3,4,43,1.117969778,2022
2, , , ,3,2,2,4,4,3,3,4,43,1.117969778,2022
1,0,0,1,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,2,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,3,4,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,3,1,5,51,45.62577602,2022
1,1,0,0,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,4,1,5,51,45.62577602,2022
2, , , ,1,1,3,3,2,3,1,5,51,45.62577602,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,3,2,1,5,51,45.62577602,2022
2, , , ,1,1,2,5,5,5,1,5,51,45.62577602,2022
2, , , ,1,1,2,3,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,2,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,4,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,2,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,3,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,2,1,5,51,34.74659754,2022
2, , , ,1,1,1,5,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,2,3,1,5,51,34.74659754,2022
2, , , ,1,1,3,4,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,2,3,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,2,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,4,4,4,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,4,1,5,51,45.62577602,2022
1,0,0,1,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,3,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,5,5,3,1,5,51,34.74659754,2022
1,0,0,1,1,1,1,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,4,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,3,3,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,4,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,2,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,3,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,5,5,4,1,5,51,34.74659754,2022
1,0,0,1,1,1,3,5,5,4,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,5,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,4,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,3,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,5,5,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,4,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,4,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,5,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,2,2,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,2,2,1,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,3,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,3,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,5,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,1,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,5,4,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,2,2,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,2,2,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,4,3,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,2,3,1,5,51,45.62577602,2022
2, , , ,1,1,2,5,5,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,3,3,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,3,3,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,3,2,1,5,51,45.62577602,2022
2, , , ,1,1,2,3,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,2,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,1,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,3,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,2,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,4,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,4,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,5,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,5,5,5,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,1,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,3,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,5,5,5,1,5,51,34.74659754,2022
1,0,1,0,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,4,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,4,3,3,1,5,51,45.62577602,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,5,5,3,1,5,51,34.74659754,2022
1,0,1,0,1,1,1,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,3,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,4,4,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,3,5,3,3,1,5,51,34.74659754,2022
1,0,1,0,1,1,2,4,4,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,3,4,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,4,4,4,1,5,51,34.74659754,2022
1,0,1,0,1,1,1,4,4,5,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,5,4,4,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,1,4,4,5,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,2,2,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,2,3,3,3,1,5,51,34.74659754,2022
2, , , ,1,1,3,4,3,3,1,5,51,34.74659754,2022
1,1,0,0,1,1,2,3,3,3,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,4,4,3,1,5,51,34.74659754,2022
1,0,1,0,10,4,1,4,4,4,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,3,5,4,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,4,3,1,5,51,34.74659754,2022
2, , , ,1,1,2,5,5,5,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,5,5,5,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,5,5,5,1,5,51,34.74659754,2022
1,0,0,1,1,1,2,5,5,5,1,5,51,34.74659754,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.74659754,2022
2, , , ,1,1,3,3,2,4,1,5,51,34.74659754,2022
1,1,0,0,10,4,1,4,4,4,1,5,51,34.74659754,2022
1,0,1,0,1,1,2,4,4,3,1,5,51,34.40692797,2022
1,0,1,0,1,1,3,4,3,4,1,5,51,34.40692797,2022
1,0,1,0,1,1,2,4,3,3,1,5,51,34.40692797,2022
1,0,1,0,1,1,2,4,3,4,1,5,51,34.40692797,2022
1,0,1,0,2,2,3,3,3,3,1,5,51,34.40692797,2022
2, , , ,1,1,2,3,2,3,1,5,51,34.40692797,2022
2, , , ,1,1,2,3,5,3,1,5,51,34.40692797,2022
1,0,1,0,1,1,3,2,3,4,1,5,51,34.40692797,2022
2, , , ,1,1,3,4,3,4,1,5,51,34.40692797,2022
1,0,1,0,1,1,2,4,4,2,1,5,51,45.17975574,2022
2, , , ,1,1,2,3,4,3,1,5,51,34.40692797,2022
1,0,1,0,1,1,3,4,4,4,1,5,51,34.40692797,2022
1,0,1,0,1,1,3,4,3,3,1,5,51,34.40692797,2022
1,0,1,0,1,1,2,4,3,4,1,5,51,34.40692797,2022
1,0,1,0,1,1,2,5,4,5,1,5,51,34.40692797,2022
1,0,1,0,2,2,3,3,3,3,1,5,51,34.40692797,2022
2, , , ,1,1,2,4,4,4,1,5,51,34.40692797,2022
1,0,1,0,1,1,3,4,3,4,1,5,51,34.40692797,2022
1,0,1,0,1,1,2,4,3,2,1,5,51,34.40692797,2022
1,0,1,0,1,1,3,4,3,3,1,5,51,34.40692797,2022
1,0,1,0,3,2,3,3,3,3,1,5,51,34.40692797,2022
1,0,1,0,1,1,2,4,4,4,1,5,51,34.40692797,2022
1,0,1,0,1,1,3,4,3,4,1,5,51,34.40692797,2022
1,0,1,0,1,1,2,4,4,4,1,5,51,34.40692797,2022
1,0,1,0,1,1,2,4,5,3,1,5,51,34.40692797,2022
1,0,1,1,1,1,2,5,5,5,1,5,51,34.40692797,2022
1,0,1,1,1,1,2,4,3,3,1,5,51,34.40692797,2022
2, , , ,1,1,2,4,3,4,1,5,51,45.17975574,2022
1,0,1,0,1,1,2,4,5,3,1,5,51,34.40692797,2022
2, , , ,1,1,2,4,5,4,1,5,51,34.40692797,2022
2, , , ,1,1,2,4,3,3,1,5,51,34.40692797,2022
1,0,1,0,1,1,2,4,4,3,1,5,51,34.40692797,2022
1,0,1,0,1,1,3,4,4,3,1,5,51,34.40692797,2022
2, , , ,1,1,2,4,4,5,1,5,51,34.40692797,2022
1,0,1,0,3,2,3,4,4,4,1,5,51,45.17975574,2022
1,0,1,0,2,2,3,3,3,3,1,5,51,34.40692797,2022
1,0,1,0,2,2,3,4,3,4,1,5,51,34.40692797,2022
1,0,1,0,2,2,3,3,4,4,1,5,51,34.40692797,2022
1,0,1,0,3,2,3,3,3,3,1,5,51,34.40692797,2022
1,0,1,0,1,1,3,4,3,4,1,5,51,34.40692797,2022
1,0,1,0,1,1,3,4,3,2,1,5,51,34.40692797,2022
1,0,1,0,2,2,3,4,4,4,1,5,51,34.40692797,2022
1,0,1,0,1,1,2,4,4,5,1,5,51,34.40692797,2022
2, , , ,1,1,2,4,3,3,1,5,51,44.51667614,2022
2, , , ,1,1,2,5,4,4,1,5,51,33.90195552,2022
2, , , ,1,1,2,4,3,3,1,5,51,44.51667614,2022
2, , , ,1,1,2,4,3,3,1,5,51,44.51667614,2022
2, , , ,1,1,3,4,3,3,1,5,51,33.90195552,2022
2, , , ,1,1,2,4,4,4,1,5,51,33.90195552,2022
2, , , ,1,1,2,4,4,3,1,5,51,44.51667614,2022
2, , , ,1,1,3,4,4,4,1,5,51,33.90195552,2022
2, , , ,1,1,2,5,4,4,1,5,51,44.51667614,2022
2, , , ,1,1,2,4,4,4,1,5,51,33.90195552,2022
2, , , ,1,1,2,5,3,4,1,5,51,33.90195552,2022
2, , , ,1,1,3,4,4,4,1,5,51,33.90195552,2022
2, , , ,1,1,3,4,4,4,1,5,51,33.90195552,2022
2, , , ,1,1,3,4,4,3,1,5,51,33.90195552,2022
2, , , ,1,1,2,5,4,4,1,5,51,33.90195552,2022
2, , , ,1,1,2,4,4,3,1,5,51,33.90195552,2022
2, , , ,1,1,2,4,4,4,1,5,51,44.51667614,2022
2, , , ,1,1,2,4,4,4,1,5,51,33.90195552,2022
2, , , ,1,1,3,5,4,4,1,5,51,33.90195552,2022
2, , , ,1,1,2,4,3,3,1,5,51,44.51667614,2022
2, , , ,1,1,2,4,3,4,1,5,51,44.51667614,2022
2, , , ,1,1,2,5,5,5,1,5,51,33.90195552,2022
2, , , ,1,1,2,4,4,4,1,5,51,33.90195552,2022
2, , , ,1,1,3,4,3,3,1,5,51,33.90195552,2022
2, , , ,1,1,2,5,4,4,1,5,51,33.90195552,2022
2, , , ,1,1,3,4,4,4,1,5,51,33.90195552,2022
2, , , ,1,1,2,3,3,4,1,5,51,33.51347016,2022
2, , , ,1,1,2,3,3,3,1,5,51,44.0065558,2022
1,0,0,1,1,1,2,4,4,3,1,5,51,33.51347016,2022
2, , , ,1,1,2,4,3,3,1,5,51,33.51347016,2022
1,0,1,0,1,1,2,4,3,3,1,5,51,33.51347016,2022
2, , , ,1,1,2,3,3,3,1,5,51,33.51347016,2022
2, , , ,1,1,3,4,3,2,1,5,51,33.51347016,2022
2, , , ,1,1,2,3,3,3,1,5,51,33.51347016,2022
2, , , ,1,1,2,3,3,3,1,5,51,33.51347016,2022
1,0,0,1,1,1,3,4,4,3,1,5,51,33.51347016,2022
1,1,0,0,1,1,2,3,3,3,1,5,51,33.51347016,2022
1,0,0,1,1,1,2,4,3,3,1,5,51,33.51347016,2022
2, , , ,1,1,2,3,3,3,1,5,51,33.51347016,2022
2, , , ,1,1,2,4,3,3,1,5,51,33.51347016,2022
1,0,0,1,1,1,2,4,4,3,1,5,51,33.51347016,2022
1,0,0,1,1,1,2,4,3,3,1,5,51,33.51347016,2022
2, , , ,1,1,2,3,3,3,1,5,51,33.51347016,2022
1,0,0,1,1,1,2,3,3,3,1,5,51,33.51347016,2022
1,0,0,1,1,1,2,3,3,3,1,5,51,33.51347016,2022
1,0,0,1,1,1,2,4,4,3,1,5,51,33.51347016,2022
2, , , ,1,1,3,3,3,3,1,5,51,33.51347016,2022
2, , , ,1,1,2,4,2,4,1,5,51,33.51347016,2022
2, , , ,1,1,2,4,3,3,1,5,51,33.51347016,2022
2, , , ,1,1,2,3,3,3,1,5,51,44.0065558,2022
1,0,0,1,1,1,2,4,2,2,1,5,51,33.51347016,2022
1,0,0,1,1,1,2,3,3,3,1,5,51,33.51347016,2022
1,0,0,1,1,1,2,4,4,4,1,5,51,33.51347016,2022
1,0,1,0,1,1,2,4,4,4,1,5,51,33.51347016,2022
1,0,0,1,1,1,2,4,4,4,1,5,51,33.51347016,2022
1,0,1,0,1,1,2,3,3,3,1,5,51,33.51347016,2022
2, , , ,1,1,2,4,3,3,1,5,51,33.51347016,2022
1,0,1,0,1,1,2,4,4,3,1,5,51,33.51347016,2022
2, , , ,1,1,2,4,3,3,1,5,51,33.51347016,2022
2, , , ,1,1,2,3,3,3,1,5,51,33.51347016,2022
2, , , ,1,1,2,4,3,3,1,5,51,33.51347016,2022
1,0,0,1,1,1,2,3,3,3,1,5,51,33.51347016,2022
