year,weight,industry,industry_size,firm_size,it_org_any,it_org_internal,it_org_mixed,it_org_outsource,it_org_type,it_invest_share_std4,it_invest_share_pct,ai_use,proc_improve,innov_outcome,decision_improve,weight_raw,industry_raw,industry_size_raw,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,ai_use_raw,proc_improve_raw,decision_improve_raw,innov_outcome_raw
2020,30.50208903,8,81,,1,0,1,0,2,1,,0,5,5,5,30.50208903,8,81,1,0,1,0,1,2,5,5,5
2020,30.50208903,8,81,,1,0,1,0,2,1,,1,3,1,1,30.50208903,8,81,1,0,1,0,1,1,3,1,1
2020,30.50208903,8,81,,0,0,0,0,0,1,,0,4,4,3,30.50208903,8,81,2,,,,1,3,4,3,4
2020,6.480397142,8,82,,1,0,1,0,2,1,,0,4,1,4,6.480397142,8,82,1,0,1,0,1,2,4,4,1
2020,6.480397142,8,82,,1,0,1,0,2,1,,0,4,4,4,6.480397142,8,82,1,0,1,0,1,2,4,4,4
2020,6.480397142,8,82,,1,0,1,0,2,1,,0,4,4,4,6.480397142,8,82,1,0,1,0,1,2,4,4,4
2020,6.480397142,8,82,,1,0,1,0,2,1,,1,5,5,5,6.480397142,8,82,1,0,1,0,1,1,5,5,5
2020,6.480397142,8,82,,1,0,1,0,2,3,,0,5,4,4,6.480397142,8,82,1,0,1,0,3,2,5,4,4
2020,6.480397142,8,82,,1,1,0,0,1,3,,1,5,5,5,6.480397142,8,82,1,1,0,0,3,1,5,5,5
2020,6.480397142,8,82,,1,1,0,0,1,1,,1,5,1,5,6.480397142,8,82,1,1,0,0,1,1,5,5,1
2020,6.480397142,8,82,,1,0,1,0,2,1,,1,5,5,3,6.480397142,8,82,1,0,1,0,1,1,5,3,5
2020,3.834284027,9,91,,1,0,1,0,2,1,,0,4,3,3,3.834284027,9,91,1,0,1,0,1,2,4,3,3
2020,3.834284027,9,91,,1,0,0,1,3,1,,0,4,3,3,3.834284027,9,91,1,0,0,1,1,2,4,3,3
2020,3.834284027,9,91,,1,0,1,0,2,1,,0,3,3,4,3.834284027,9,91,1,0,1,0,1,2,3,4,3
2020,3.726356895,9,92,,1,0,1,0,2,1,,0,3,3,3,3.726356895,9,92,1,0,1,0,1,2,3,3,3
2020,22.79994646,10,101,,1,0,1,0,2,1,,0,4,3,3,22.79994646,10,101,1,0,1,0,1,2,4,3,3
2020,22.79994646,10,101,,0,0,0,0,0,1,,0,4,3,3,22.79994646,10,101,2,,,,1,2,4,3,3
2020,22.79994646,10,101,,0,0,0,0,0,1,,0,5,5,5,22.79994646,10,101,2,,,,1,2,5,5,5
2020,22.79994646,10,101,,1,0,1,0,2,1,,0,4,3,3,22.79994646,10,101,1,0,1,0,1,2,4,3,3
2020,22.79994646,10,101,,0,0,0,0,0,1,,0,3,3,4,22.79994646,10,101,2,,,,1,2,3,4,3
2020,22.79994646,10,101,,1,0,1,0,2,1,,0,4,3,3,22.79994646,10,101,1,0,1,0,1,2,4,3,3
2020,22.79994646,10,101,,0,0,0,0,0,1,,0,4,3,3,22.79994646,10,101,2,,,,1,2,4,3,3
2020,4.001912407,10,102,,1,0,1,0,2,1,,0,4,3,3,4.001912407,10,102,1,0,1,0,1,2,4,3,3
2020,4.001912407,10,102,,1,0,0,1,3,1,,0,3,2,3,4.001912407,10,102,1,0,0,1,1,2,3,3,2
2020,4.001912407,10,102,,1,0,0,1,3,1,,0,4,4,4,4.001912407,10,102,1,0,0,1,1,3,4,4,4
2020,4.001912407,10,102,,0,0,0,0,0,1,,0,3,1,3,4.001912407,10,102,2,,,,1,2,3,3,1
2020,31.87220118,11,111,,0,0,0,0,0,1,,0,5,1,2,31.87220118,11,111,2,,,,1,2,5,2,1
2020,41.27173855,99,111,,0,0,0,0,0,1,,0,5,1,5,41.27173855,99,111,2,,,,1,2,5,5,1
2020,32.36208985,11,111,,1,0,0,1,3,1,,0,4,4,3,32.36208985,11,111,1,0,0,1,1,3,4,3,4
2020,32.36208985,11,111,,1,0,1,0,2,1,,0,5,1,3,32.36208985,11,111,1,0,1,0,1,2,5,3,1
2020,41.90610192,11,111,,1,0,0,1,3,1,,0,5,1,5,41.90610192,11,111,1,0,0,1,1,2,5,5,1
2020,31.87220118,11,111,,1,0,0,1,3,1,,0,5,1,4,31.87220118,11,111,1,0,0,1,1,2,5,4,1
2020,41.90610192,11,111,,0,0,0,0,0,1,,0,5,1,2,41.90610192,11,111,2,,,,1,2,5,2,1
2020,41.90610192,11,111,,1,0,1,0,2,1,,0,5,1,4,41.90610192,11,111,1,0,1,0,1,2,5,4,1
2020,31.87220118,11,111,,0,0,0,0,0,1,,0,3,1,3,31.87220118,11,111,2,,,,1,2,3,3,1
2020,32.36208985,11,111,,0,0,0,0,0,1,,0,5,1,5,32.36208985,11,111,2,,,,1,2,5,5,1
2020,41.90610192,11,111,,0,0,0,0,0,1,,0,5,3,3,41.90610192,11,111,2,,,,1,2,5,3,3
2020,32.36208985,11,111,,0,0,0,0,0,1,,0,5,1,5,32.36208985,11,111,2,,,,1,2,5,5,1
2020,32.36208985,11,111,,0,0,0,0,0,1,,0,5,1,3,32.36208985,11,111,2,,,,1,2,5,3,1
2020,32.36208985,11,111,,1,0,1,0,2,1,,0,5,1,5,32.36208985,11,111,1,0,1,0,1,2,5,5,1
2020,6.570483539,11,112,,1,0,0,1,3,1,,0,5,1,5,6.570483539,11,112,1,0,0,1,1,2,5,5,1
2020,6.570483539,11,112,,0,0,0,0,0,1,,0,5,1,2,6.570483539,11,112,2,,,,1,2,5,2,1
2020,6.471021315,11,112,,1,0,0,1,3,1,,0,5,1,5,6.471021315,11,112,1,0,0,1,1,2,5,5,1
2020,6.570483539,11,112,,0,0,0,0,0,1,,0,4,3,4,6.570483539,11,112,2,,,,1,3,4,4,3
2020,6.570483539,11,112,,0,0,0,0,0,1,,0,5,1,5,6.570483539,11,112,2,,,,1,2,5,5,1
2020,6.570483539,11,112,,0,0,0,0,0,1,,0,3,1,3,6.570483539,11,112,2,,,,1,2,3,3,1
2020,8.508206797,99,112,,0,0,0,0,0,1,,0,4,3,4,8.508206797,99,112,2,,,,1,3,4,4,3
2020,6.570483539,11,112,,1,0,1,0,2,1,,0,5,1,5,6.570483539,11,112,1,0,1,0,1,2,5,5,1
2020,6.570483539,11,112,,1,0,1,0,2,1,,0,5,1,5,6.570483539,11,112,1,0,1,0,1,2,5,5,1
2020,6.570483539,11,112,,0,0,0,0,0,1,,0,4,3,3,6.570483539,11,112,2,,,,1,2,4,3,3
2020,28.18728348,12,121,,1,0,0,1,3,1,,0,4,2,2,28.18728348,12,121,1,0,0,1,1,3,4,2,2
2020,28.18728348,12,121,,0,0,0,0,0,1,,0,4,4,3,28.18728348,12,121,2,,,,1,2,4,3,4
2020,28.18728348,12,121,,1,0,0,1,3,1,,0,4,1,3,28.18728348,12,121,1,0,0,1,1,3,4,3,1
2020,36.50008945,12,121,,0,0,0,0,0,1,,0,4,3,4,36.50008945,12,121,2,,,,1,3,4,4,3
2020,28.18728348,12,121,,1,0,0,1,3,1,,0,5,1,2,28.18728348,12,121,1,0,0,1,1,3,5,2,1
2020,28.18728348,12,121,,0,0,0,0,0,1,,0,4,4,3,28.18728348,12,121,2,,,,1,2,4,3,4
2020,28.18728348,12,121,,0,0,0,0,0,1,,0,4,3,3,28.18728348,12,121,2,,,,1,3,4,3,3
2020,28.18728348,12,121,,0,0,0,0,0,1,,0,3,3,3,28.18728348,12,121,2,,,,1,2,3,3,3
2020,28.18728348,12,121,,0,0,0,0,0,1,,0,3,4,3,28.18728348,12,121,2,,,,1,2,3,3,4
2020,28.18728348,12,121,,0,0,0,0,0,1,,0,3,3,3,28.18728348,12,121,2,,,,1,2,3,3,3
2020,28.18728348,12,121,,0,0,0,0,0,1,,0,2,3,3,28.18728348,12,121,2,,,,1,3,2,3,3
2020,28.18728348,12,121,,0,0,0,0,0,1,,0,4,4,3,28.18728348,12,121,2,,,,1,2,4,3,4
2020,6.327992807,12,122,,0,0,0,0,0,1,,1,4,4,4,6.327992807,12,122,2,,,,1,1,4,4,4
2020,6.425256624,12,122,,0,0,0,0,0,1,,0,4,4,4,6.425256624,12,122,2,,,,1,2,4,4,4
2020,6.425256624,12,122,,1,0,0,1,3,1,,0,5,1,3,6.425256624,12,122,1,0,0,1,1,3,5,3,1
2020,6.425256624,12,122,,1,0,1,0,2,1,,0,5,4,4,6.425256624,12,122,1,0,1,0,1,2,5,4,4
2020,6.425256624,12,122,,1,0,0,1,3,1,,0,3,1,2,6.425256624,12,122,1,0,0,1,1,2,3,2,1
2020,6.425256624,12,122,,0,0,0,0,0,1,,0,3,1,2,6.425256624,12,122,2,,,,1,3,3,2,1
2020,6.425256624,12,122,,1,0,0,1,3,1,,0,4,2,2,6.425256624,12,122,1,0,0,1,1,3,4,2,2
2020,6.425256624,12,122,,1,0,0,1,3,1,,0,4,3,3,6.425256624,12,122,1,0,0,1,1,2,4,3,3
2020,6.327992807,12,122,,1,0,0,1,3,1,,0,4,1,2,6.327992807,12,122,1,0,0,1,1,3,4,2,1
2020,6.425256624,12,122,,1,0,0,1,3,1,,0,4,1,2,6.425256624,12,122,1,0,0,1,1,2,4,2,1
2020,6.425256624,12,122,,1,0,0,1,3,1,,0,3,1,1,6.425256624,12,122,1,0,0,1,1,3,3,1,1
2020,6.425256624,12,122,,1,0,0,1,3,1,,0,3,1,1,6.425256624,12,122,1,0,0,1,1,3,3,1,1
2020,6.425256624,12,122,,1,0,1,0,2,1,,0,3,3,3,6.425256624,12,122,1,0,1,0,1,2,3,3,3
2020,6.425256624,12,122,,1,0,1,0,2,1,,0,4,3,3,6.425256624,12,122,1,0,1,0,1,2,4,3,3
2020,6.425256624,12,122,,1,0,1,0,2,1,,0,3,3,3,6.425256624,12,122,1,0,1,0,1,2,3,3,3
2020,6.425256624,12,122,,1,0,1,0,2,1,,0,3,3,3,6.425256624,12,122,1,0,1,0,1,2,3,3,3
2020,6.425256624,12,122,,1,0,1,0,2,1,,0,4,3,3,6.425256624,12,122,1,0,1,0,1,2,4,3,3
2020,1.875060995,12,123,,1,0,0,1,3,1,,0,4,1,2,1.875060995,12,123,1,0,0,1,1,2,4,2,1
2020,1.846676822,12,123,,1,0,1,0,2,1,,0,4,3,3,1.846676822,12,123,1,0,1,0,1,2,4,3,3
2020,1.875060995,12,123,,1,0,1,0,2,1,,0,4,4,3,1.875060995,12,123,1,0,1,0,1,2,4,3,4
2020,1.875060995,12,123,,1,0,1,1,4,1,,0,4,3,3,1.875060995,12,123,1,0,1,1,1,2,4,3,3
2020,1.875060995,12,123,,1,0,1,1,4,1,,0,4,3,4,1.875060995,12,123,1,0,1,1,1,2,4,4,3
2020,1.875060995,12,123,,1,0,1,1,4,1,,0,4,3,3,1.875060995,12,123,1,0,1,1,1,2,4,3,3
2020,1.875060995,12,123,,1,0,1,0,2,1,,0,4,3,4,1.875060995,12,123,1,0,1,0,1,2,4,4,3
2020,20.35826949,13,131,,1,0,1,0,2,1,,1,4,3,3,20.35826949,13,131,1,0,1,0,1,1,4,3,3
2020,26.36219478,13,131,,1,0,0,1,3,1,,0,4,3,3,26.36219478,13,131,1,0,0,1,1,2,4,3,3
2020,20.35826949,13,131,,1,0,1,0,2,1,,0,3,3,3,20.35826949,13,131,1,0,1,0,1,2,3,3,3
2020,26.36219478,13,131,,1,0,1,0,2,1,,0,4,3,3,26.36219478,13,131,1,0,1,0,1,2,4,3,3
2020,20.35826949,13,131,,1,0,1,0,2,1,,0,4,3,3,20.35826949,13,131,1,0,1,0,1,2,4,3,3
2020,33.85607783,14,141,,1,0,1,1,4,1,,0,4,4,4,33.85607783,14,141,1,0,1,1,1,2,4,4,4
2020,33.85607783,14,141,,0,0,0,0,0,1,,0,5,3,4,33.85607783,14,141,2,,,,1,3,5,4,3
2020,33.85607783,14,141,,0,0,0,0,0,1,,0,4,3,3,33.85607783,14,141,2,,,,1,2,4,3,3
2020,33.85607783,14,141,,0,0,0,0,0,1,,0,5,3,3,33.85607783,14,141,2,,,,1,3,5,3,3
2020,33.85607783,14,141,,0,0,0,0,0,1,,0,5,3,4,33.85607783,14,141,2,,,,1,2,5,4,3
2020,33.85607783,14,141,,0,0,0,0,0,1,,0,4,3,4,33.85607783,14,141,2,,,,1,2,4,4,3
2020,33.85607783,14,141,,0,0,0,0,0,1,,0,4,3,4,33.85607783,14,141,2,,,,1,3,4,4,3
2020,33.85607783,14,141,,0,0,0,0,0,1,,0,4,3,4,33.85607783,14,141,2,,,,1,3,4,4,3
2020,33.85607783,14,141,,1,0,0,1,3,1,,0,4,3,4,33.85607783,14,141,1,0,0,1,1,3,4,4,3
2020,33.85607783,14,141,,1,0,0,1,3,1,,0,5,3,5,33.85607783,14,141,1,0,0,1,1,3,5,5,3
2020,33.34357357,14,141,,0,0,0,0,0,1,,0,4,3,4,33.34357357,14,141,2,,,,1,2,4,4,3
2020,26.14543903,99,141,,0,0,0,0,0,1,,0,4,3,3,26.14543903,99,141,2,,,,1,3,4,3,3
2020,33.85607783,14,141,,0,0,0,0,0,1,,0,4,3,4,33.85607783,14,141,2,,,,1,3,4,4,3
2020,5.862798574,14,142,,0,0,0,0,0,1,,0,4,3,4,5.862798574,14,142,2,,,,1,3,4,4,3
2020,7.591816094,14,142,,1,0,0,1,3,1,,0,4,3,4,7.591816094,14,142,1,0,0,1,1,2,4,4,3
2020,7.591816094,14,142,,1,0,0,1,3,1,,0,4,4,4,7.591816094,14,142,1,0,0,1,1,3,4,4,4
2020,7.591816094,14,142,,1,0,0,1,3,1,,0,4,4,4,7.591816094,14,142,1,0,0,1,1,3,4,4,4
2020,7.591816094,14,142,,1,0,0,1,3,1,,0,4,3,4,7.591816094,14,142,1,0,0,1,1,3,4,4,3
2020,7.591816094,14,142,,1,0,0,1,3,1,,0,4,3,4,7.591816094,14,142,1,0,0,1,1,3,4,4,3
2020,7.591816094,14,142,,1,0,0,1,3,1,,0,4,3,4,7.591816094,14,142,1,0,0,1,1,3,4,4,3
2020,7.591816094,14,142,,1,0,0,1,3,1,,0,4,3,4,7.591816094,14,142,1,0,0,1,1,3,4,4,3
2020,6.694514897,15,151,,1,0,0,1,3,1,,0,4,3,4,6.694514897,15,151,1,0,0,1,1,2,4,4,3
2020,6.694514897,15,151,,0,0,0,0,0,1,,0,4,3,4,6.694514897,15,151,2,,,,1,2,4,4,3
2020,6.694514897,15,151,,1,0,0,1,3,1,,0,3,3,3,6.694514897,15,151,1,0,0,1,1,2,3,3,3
2020,5.169855527,15,151,,0,0,0,0,0,1,,0,3,3,3,5.169855527,15,151,2,,,,1,2,3,3,3
2020,6.694514897,15,151,,1,0,0,1,3,1,,0,3,2,2,6.694514897,15,151,1,0,0,1,1,3,3,2,2
2020,5.169855527,15,151,,1,0,0,1,3,1,,0,4,3,4,5.169855527,15,151,1,0,0,1,1,2,4,4,3
2020,5.169855527,15,151,,1,0,0,1,3,1,,1,5,5,5,5.169855527,15,151,1,0,0,1,1,1,5,5,5
2020,5.169855527,15,151,,0,0,0,0,0,1,,0,4,3,3,5.169855527,15,151,2,,,,1,3,4,3,3
2020,5.169855527,15,151,,0,0,0,0,0,1,,0,4,4,4,5.169855527,15,151,2,,,,1,3,4,4,4
2020,5.169855527,15,151,,1,0,0,1,3,1,,0,4,4,4,5.169855527,15,151,1,0,0,1,1,3,4,4,4
2020,3.300320681,15,152,,1,0,0,1,3,1,,0,4,4,3,3.300320681,15,152,1,0,0,1,1,2,4,3,4
2020,3.300320681,15,152,,1,0,0,1,3,1,,0,5,1,5,3.300320681,15,152,1,0,0,1,1,2,5,5,1
2020,3.300320681,15,152,,1,0,0,1,3,1,,0,4,2,3,3.300320681,15,152,1,0,0,1,1,2,4,3,2
2020,3.300320681,15,152,,1,0,1,0,2,1,,0,3,3,4,3.300320681,15,152,1,0,1,0,1,3,3,4,3
2020,26.54598075,16,161,,0,0,0,0,0,1,,0,3,3,3,26.54598075,16,161,2,,,,1,2,3,3,3
2020,34.37474465,16,161,,0,0,0,0,0,1,,0,3,3,3,34.37474465,16,161,2,,,,1,2,3,3,3
2020,26.54598075,16,161,,0,0,0,0,0,1,,0,1,1,3,26.54598075,16,161,2,,,,1,3,1,3,1
2020,34.37474465,16,161,,0,0,0,0,0,1,,0,4,3,3,34.37474465,16,161,2,,,,1,2,4,3,3
2020,26.54598075,16,161,,0,0,0,0,0,1,,0,3,3,3,26.54598075,16,161,2,,,,1,2,3,3,3
2020,26.54598075,16,161,,1,0,0,1,3,1,,0,3,3,3,26.54598075,16,161,1,0,0,1,1,2,3,3,3
2020,26.54598075,16,161,,0,0,0,0,0,1,,0,3,3,3,26.54598075,16,161,2,,,,1,2,3,3,3
2020,34.37474465,16,161,,1,0,0,1,3,1,,1,3,3,3,34.37474465,16,161,1,0,0,1,1,1,3,3,3
2020,34.37474465,16,161,,0,0,0,0,0,1,,0,3,2,2,34.37474465,16,161,2,,,,1,2,3,2,2
2020,2.312336018,16,162,,0,0,0,0,0,1,,0,5,1,3,2.312336018,16,162,2,,,,1,2,5,3,1
2020,1.813154197,16,162,,0,0,0,0,0,1,,0,3,3,3,1.813154197,16,162,2,,,,1,2,3,3,3
2020,1.813154197,16,162,,0,0,0,0,0,1,,0,5,1,5,1.813154197,16,162,2,,,,1,2,5,5,1
2020,1.813154197,16,162,,1,0,0,1,3,1,,0,5,1,3,1.813154197,16,162,1,0,0,1,1,2,5,3,1
2020,6.907630526,1,11,,1,0,0,1,3,1,,0,4,3,2,6.907630526,1,11,1,0,0,1,1,3,4,2,3
2020,6.907630526,1,11,,0,0,0,0,0,1,,1,3,2,2,6.907630526,1,11,2,,,,1,1,3,2,2
2020,8.944782928,1,11,,1,0,0,1,3,1,,0,3,1,1,8.944782928,1,11,1,0,0,1,1,3,3,1,1
2020,6.803064661,99,11,,0,0,0,0,0,1,,0,5,1,5,6.803064661,99,11,2,,,,1,2,5,5,1
2020,6.907630526,1,11,,0,0,0,0,0,1,,1,4,2,2,6.907630526,1,11,2,,,,1,1,4,2,2
2020,55.43838391,2,21,,0,0,0,0,0,1,,0,4,3,3,55.43838391,2,21,2,,,,1,2,4,3,3
2020,42.81242777,2,21,,0,0,0,0,0,1,,0,4,2,2,42.81242777,2,21,2,,,,1,2,4,2,2
2020,42.81242777,2,21,,1,0,0,1,3,1,,0,4,3,3,42.81242777,2,21,1,0,0,1,1,2,4,3,3
2020,55.43838391,2,21,,0,0,0,0,0,1,,0,4,3,3,55.43838391,2,21,2,,,,1,2,4,3,3
2020,56.29049437,2,21,,1,0,0,1,3,1,,0,5,4,3,56.29049437,2,21,1,0,0,1,1,2,5,3,4
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,4,3,2,43.47047215,2,21,1,0,0,1,1,2,4,2,3
2020,56.29049437,2,21,,1,0,0,1,3,1,,0,4,4,4,56.29049437,2,21,1,0,0,1,1,3,4,4,4
2020,43.47047215,2,21,,1,0,1,0,2,1,,1,5,3,5,43.47047215,2,21,1,0,1,0,1,1,5,5,3
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,4,3,2,43.47047215,2,21,2,,,,1,2,4,2,3
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,5,2,2,43.47047215,2,21,2,,,,1,2,5,2,2
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,4,3,3,43.47047215,2,21,2,,,,1,2,4,3,3
2020,43.47047215,2,21,,1,0,1,0,2,1,,0,4,4,4,43.47047215,2,21,1,0,1,0,1,3,4,4,4
2020,56.29049437,2,21,,1,0,0,1,3,1,,0,4,4,4,56.29049437,2,21,1,0,0,1,1,3,4,4,4
2020,42.81242777,2,21,,1,0,1,0,2,1,,0,4,4,4,42.81242777,2,21,1,0,1,0,1,3,4,4,4
2020,42.81242777,2,21,,1,0,1,0,2,1,,0,4,2,2,42.81242777,2,21,1,0,1,0,1,2,4,2,2
2020,42.81242777,2,21,,1,0,0,1,3,1,,0,4,3,3,42.81242777,2,21,1,0,0,1,1,2,4,3,3
2020,56.29049437,2,21,,1,0,1,0,2,1,,0,4,5,4,56.29049437,2,21,1,0,1,0,1,2,4,4,5
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,5,3,3,43.47047215,2,21,2,,,,1,2,5,3,3
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,4,2,2,43.47047215,2,21,1,0,0,1,1,2,4,2,2
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,5,3,3,43.47047215,2,21,1,0,0,1,1,2,5,3,3
2020,56.29049437,2,21,,0,0,0,0,0,1,,0,5,2,3,56.29049437,2,21,2,,,,1,2,5,3,2
2020,56.29049437,2,21,,0,0,0,0,0,1,,0,4,3,2,56.29049437,2,21,2,,,,1,2,4,2,3
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,4,3,4,43.47047215,2,21,1,0,0,1,1,2,4,4,3
2020,56.29049437,2,21,,0,0,0,0,0,1,,0,3,3,3,56.29049437,2,21,2,,,,1,2,3,3,3
2020,56.29049437,2,21,,1,0,0,1,3,1,,0,4,4,3,56.29049437,2,21,1,0,0,1,1,3,4,3,4
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,5,5,5,43.47047215,2,21,2,,,,1,3,5,5,5
2020,43.47047215,2,21,,1,0,1,1,4,1,,0,4,5,4,43.47047215,2,21,1,0,1,1,1,2,4,4,5
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,4,2,2,43.47047215,2,21,2,,,,1,3,4,2,2
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,3,2,2,43.47047215,2,21,1,0,0,1,1,2,3,2,2
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,3,2,1,43.47047215,2,21,2,,,,1,3,3,1,2
2020,56.29049437,2,21,,1,0,0,1,3,1,,0,4,3,2,56.29049437,2,21,1,0,0,1,1,2,4,2,3
2020,56.29049437,2,21,,0,0,0,0,0,1,,0,4,2,2,56.29049437,2,21,2,,,,1,2,4,2,2
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,5,3,5,43.47047215,2,21,2,,,,1,2,5,5,3
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,3,2,2,43.47047215,2,21,2,,,,1,3,3,2,2
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,3,2,2,43.47047215,2,21,1,0,0,1,1,2,3,2,2
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,3,2,3,43.47047215,2,21,1,0,0,1,1,2,3,3,2
2020,42.81242777,2,21,,1,0,0,1,3,1,,0,3,2,2,42.81242777,2,21,1,0,0,1,1,2,3,2,2
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,4,3,3,43.47047215,2,21,1,0,0,1,1,2,4,3,3
2020,56.29049437,2,21,,0,0,0,0,0,1,,0,4,3,3,56.29049437,2,21,2,,,,1,2,4,3,3
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,4,3,3,43.47047215,2,21,1,0,0,1,1,2,4,3,3
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,3,2,1,43.47047215,2,21,2,,,,1,2,3,1,2
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,3,2,2,43.47047215,2,21,2,,,,1,2,3,2,2
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,3,3,2,43.47047215,2,21,1,0,0,1,1,3,3,2,3
2020,56.29049437,2,21,,0,0,0,0,0,1,,0,4,2,2,56.29049437,2,21,2,,,,1,2,4,2,2
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,4,3,3,43.47047215,2,21,2,,,,1,2,4,3,3
2020,56.29049437,2,21,,1,0,0,1,3,1,,0,3,2,2,56.29049437,2,21,1,0,0,1,1,2,3,2,2
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,3,3,2,43.47047215,2,21,1,0,0,1,1,2,3,2,3
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,2,2,2,43.47047215,2,21,2,,,,1,3,2,2,2
2020,56.29049437,2,21,,1,0,0,1,3,1,,0,5,5,3,56.29049437,2,21,1,0,0,1,1,3,5,3,5
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,5,3,3,43.47047215,2,21,2,,,,1,2,5,3,3
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,4,3,4,43.47047215,2,21,2,,,,1,3,4,4,3
2020,55.43838391,2,21,,0,0,0,0,0,1,,0,4,4,4,55.43838391,2,21,2,,,,1,2,4,4,4
2020,56.29049437,2,21,,0,0,0,0,0,1,,0,3,3,2,56.29049437,2,21,2,,,,1,2,3,2,3
2020,42.81242777,2,21,,0,0,0,0,0,1,,0,3,3,3,42.81242777,2,21,2,,,,1,2,3,3,3
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,5,3,5,43.47047215,2,21,2,,,,1,3,5,5,3
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,5,5,4,43.47047215,2,21,2,,,,1,2,5,4,5
2020,56.29049437,2,21,,0,0,0,0,0,1,,0,3,3,3,56.29049437,2,21,2,,,,1,2,3,3,3
2020,42.81242777,2,21,,0,0,0,0,0,1,,0,5,5,5,42.81242777,2,21,2,,,,1,2,5,5,5
2020,43.47047215,2,21,,0,0,0,0,0,1,,0,4,2,3,43.47047215,2,21,2,,,,1,3,4,3,2
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,3,2,3,43.47047215,2,21,1,0,0,1,1,3,3,3,2
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,5,4,5,43.47047215,2,21,1,0,0,1,1,2,5,5,4
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,4,2,4,43.47047215,2,21,1,0,0,1,1,3,4,4,2
2020,56.29049437,2,21,,1,0,0,1,3,1,,0,4,4,4,56.29049437,2,21,1,0,0,1,1,2,4,4,4
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,5,5,5,43.47047215,2,21,1,0,0,1,1,2,5,5,5
2020,56.29049437,2,21,,1,0,0,1,3,1,,0,4,4,4,56.29049437,2,21,1,0,0,1,1,2,4,4,4
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,4,2,4,43.47047215,2,21,1,0,0,1,1,2,4,4,2
2020,42.81242777,2,21,,1,0,0,1,3,1,,0,3,2,3,42.81242777,2,21,1,0,0,1,1,3,3,3,2
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,5,2,4,43.47047215,2,21,1,0,0,1,1,3,5,4,2
2020,43.47047215,2,21,,1,0,0,1,3,1,,0,3,3,3,43.47047215,2,21,1,0,0,1,1,2,3,3,3
2020,9.103440134,2,22,,1,0,0,1,3,1,,0,3,2,3,9.103440134,2,22,1,0,0,1,1,2,3,3,2
2020,9.103440134,2,22,,0,0,0,0,0,1,,0,4,4,3,9.103440134,2,22,2,,,,1,2,4,3,4
2020,9.103440134,2,22,,0,0,0,0,0,1,,0,4,4,4,9.103440134,2,22,2,,,,1,2,4,4,4
2020,8.96563469,2,22,,0,0,0,0,0,1,,0,4,4,3,8.96563469,2,22,2,,,,1,2,4,3,4
2020,9.103440134,2,22,,1,0,0,1,3,1,,0,4,2,2,9.103440134,2,22,1,0,0,1,1,2,4,2,2
2020,9.103440134,2,22,,1,0,0,1,3,1,,0,5,4,4,9.103440134,2,22,1,0,0,1,1,3,5,4,4
2020,9.103440134,2,22,,0,0,0,0,0,1,,0,5,3,3,9.103440134,2,22,2,,,,1,2,5,3,3
2020,9.103440134,2,22,,1,0,0,1,3,1,,0,4,3,3,9.103440134,2,22,1,0,0,1,1,2,4,3,3
2020,8.96563469,2,22,,1,0,0,1,3,1,,0,4,4,3,8.96563469,2,22,1,0,0,1,1,2,4,3,4
2020,9.103440134,2,22,,1,0,0,1,3,1,,0,5,4,4,9.103440134,2,22,1,0,0,1,1,2,5,4,4
