year,weight,industry,industry_size,firm_size,it_org_any,it_org_internal,it_org_mixed,it_org_outsource,it_org_type,it_invest_share_std4,it_invest_share_pct,ai_use,proc_improve,innov_outcome,decision_improve,weight_raw,industry_raw,industry_size_raw,firm_size_raw,it_org_any_raw,it_org_internal_raw,it_org_mixed_raw,it_org_outsource_raw,it_invest_share_raw,ai_use_raw,proc_improve_raw,decision_improve_raw,innov_outcome_raw
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,4,3,4,37.7738853350213,4,41,1,1,0,1,0,1,2,4,4,3
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,4,3,3,37.7738853350213,4,41,1,1,0,1,0,1,2,4,3,3
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,4,3,4,37.7738853350213,4,41,1,1,0,1,0,1,2,4,4,3
2024,37.7738853350213,4,41,1,1,0,1,0,2,3,9.0,0,4,3,3,37.7738853350213,4,41,1,1,0,1,0,9,2,4,3,3
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,4,4,4,37.7738853350213,4,41,1,1,0,1,0,1,2,4,4,4
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,4,4,3,37.7738853350213,4,41,1,1,0,1,0,1,2,4,3,4
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,3,2,2,37.7738853350213,4,41,1,1,0,1,0,1,2,3,2,2
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,2,3,2,37.7738853350213,4,41,1,1,0,1,0,1,2,2,2,3
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,3,3,3,37.7738853350213,4,41,1,1,0,1,0,1,2,3,3,3
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,4,3,4,37.7738853350213,4,41,1,1,0,1,0,1,2,4,4,3
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,3,4,3,37.7738853350213,4,41,1,1,0,1,0,1,2,3,3,4
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,4,4,4,37.7738853350213,4,41,1,1,0,1,0,1,2,4,4,4
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,4,3,4,37.7738853350213,4,41,1,1,0,1,0,1,2,4,4,3
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,4,3,3,37.7738853350213,4,41,1,1,0,1,0,1,2,4,3,3
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,3,4,3,37.7738853350213,4,41,1,1,0,1,0,1,2,3,3,4
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,3,2,3,37.7738853350213,4,41,1,1,0,1,0,1,2,3,3,2
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,3,2,3,37.7738853350213,4,41,1,1,0,1,0,1,2,3,3,2
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,3,2,3,37.7738853350213,4,41,1,1,0,1,0,1,2,3,3,2
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,4,3,3,37.7738853350213,4,41,1,1,0,1,0,1,2,4,3,3
2024,37.7738853350213,4,41,1,1,0,1,0,2,3,7.0,0,4,4,4,37.7738853350213,4,41,1,1,0,1,0,7,2,4,4,4
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,4,4,4,37.7738853350213,4,41,1,1,0,1,0,1,2,4,4,4
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,3,3,2,37.7738853350213,4,41,1,1,0,1,0,1,2,3,2,3
2024,37.7738853350213,4,41,1,1,0,1,0,2,1,1.0,0,3,3,3,37.7738853350213,4,41,1,1,0,1,0,1,2,3,3,3
2024,37.7738853350213,4,41,1,1,0,1,0,2,2,3.0,1,3,3,3,37.7738853350213,4,41,1,1,0,1,0,3,1,3,3,3
2024,37.5015006060168,4,41,1,1,0,0,1,3,1,1.0,0,3,2,2,37.5015006060168,4,41,1,1,0,0,1,1,2,3,2,2
2024,37.5015006060168,4,41,1,0,0,0,0,0,1,1.0,0,3,2,2,37.5015006060168,4,41,1,2,,,,1,2,3,2,2
2024,37.5015006060168,4,41,1,0,0,0,0,0,1,1.0,0,4,3,2,37.5015006060168,4,41,1,2,,,,1,2,4,2,3
2024,37.5015006060168,4,41,1,0,0,0,0,0,1,1.0,0,3,2,2,37.5015006060168,4,41,1,2,,,,1,2,3,2,2
2024,37.5015006060168,4,41,1,0,0,0,0,0,1,1.0,0,4,2,2,37.5015006060168,4,41,1,2,,,,1,2,4,2,2
2024,37.5015006060168,4,41,1,0,0,0,0,0,1,1.0,0,3,2,3,37.5015006060168,4,41,1,2,,,,1,2,3,3,2
2024,6.808358792589,4,42,2,0,0,0,0,0,1,1.0,0,3,3,4,6.808358792589,4,42,2,2,,,,1,2,3,4,3
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,1,4,3,3,6.78471817565041,4,42,2,2,,,,1,1,4,3,3
2024,6.78471817565041,4,42,2,0,0,0,0,0,2,3.0,0,2,2,2,6.78471817565041,4,42,2,2,,,,3,2,2,2,2
2024,6.78471817565041,4,42,2,0,0,0,0,0,4,20.0,1,4,2,4,6.78471817565041,4,42,2,2,,,,20,1,4,4,2
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,1,5,2,4,6.78471817565041,4,42,2,2,,,,1,1,5,4,2
2024,6.78471817565041,4,42,2,1,0,1,0,2,1,1.0,1,4,4,4,6.78471817565041,4,42,2,1,0,1,0,1,1,4,4,4
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,0,3,3,4,6.78471817565041,4,42,2,2,,,,1,2,3,4,3
2024,6.78471817565041,4,42,2,0,0,0,0,0,3,5.0,1,4,4,4,6.78471817565041,4,42,2,2,,,,5,1,4,4,4
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,1,5,5,5,6.78471817565041,4,42,2,2,,,,1,1,5,5,5
2024,6.78471817565041,4,42,2,1,0,1,0,2,1,1.0,1,4,4,4,6.78471817565041,4,42,2,1,0,1,0,1,1,4,4,4
2024,6.78471817565041,4,42,2,0,0,0,0,0,3,7.0,0,3,4,4,6.78471817565041,4,42,2,2,,,,7,2,3,4,4
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,0,5,3,3,6.78471817565041,4,42,2,2,,,,1,2,5,3,3
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,1,4,2,3,6.78471817565041,4,42,2,2,,,,1,1,4,3,2
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,1,4,5,4,6.78471817565041,4,42,2,2,,,,1,1,4,4,5
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,1,4,4,5,6.78471817565041,4,42,2,2,,,,1,1,4,5,4
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,0,5,3,4,6.78471817565041,4,42,2,2,,,,1,2,5,4,3
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,1,5,5,4,6.78471817565041,4,42,2,2,,,,1,1,5,4,5
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,1,4,4,4,6.78471817565041,4,42,2,2,,,,1,1,4,4,4
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,1,5,5,4,6.78471817565041,4,42,2,2,,,,1,1,5,4,5
2024,6.78471817565041,4,42,2,1,1,1,1,4,1,1.0,0,4,3,4,6.78471817565041,4,42,2,1,1,1,1,1,2,4,4,3
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,0,3,2,3,6.78471817565041,4,42,2,2,,,,1,2,3,3,2
2024,6.78471817565041,4,42,2,1,0,1,0,2,2,2.0,0,4,3,4,6.78471817565041,4,42,2,1,0,1,0,2,2,4,4,3
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,0,5,3,3,6.78471817565041,4,42,2,2,,,,1,2,5,3,3
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,1,4,4,3,6.78471817565041,4,42,2,2,,,,1,1,4,3,4
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,1,3,3,3,6.78471817565041,4,42,2,2,,,,1,1,3,3,3
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,0,4,3,3,6.78471817565041,4,42,2,2,,,,1,2,4,3,3
2024,6.78471817565041,4,42,2,0,0,0,0,0,2,4.0,1,5,3,4,6.78471817565041,4,42,2,2,,,,4,1,5,4,3
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,0,3,2,3,6.78471817565041,4,42,2,2,,,,1,2,3,3,2
2024,6.78471817565041,4,42,2,1,0,1,1,4,1,1.0,0,3,3,4,6.78471817565041,4,42,2,1,0,1,1,1,2,3,4,3
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,0,3,1,2,6.78471817565041,4,42,2,2,,,,1,2,3,2,1
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,0,4,2,3,6.78471817565041,4,42,2,2,,,,1,2,4,3,2
2024,6.78471817565041,4,42,2,0,0,0,0,0,1,1.0,1,4,3,3,6.78471817565041,4,42,2,2,,,,1,1,4,3,3
2024,6.77119245456169,4,42,2,0,0,0,0,0,1,1.0,0,3,4,3,6.77119245456169,4,42,2,2,,,,1,2,3,3,4
2024,6.77119245456169,4,42,2,0,0,0,0,0,1,1.0,0,4,3,5,6.77119245456169,4,42,2,2,,,,1,2,4,5,3
2024,6.77119245456169,4,42,2,0,0,0,0,0,1,1.0,0,3,3,3,6.77119245456169,4,42,2,2,,,,1,2,3,3,3
2024,6.81013716670757,4,42,2,1,0,1,0,2,1,1.0,0,4,3,4,6.81013716670757,4,42,2,1,0,1,0,1,2,4,4,3
2024,6.8215902250158,4,42,2,1,0,0,1,3,1,1.0,1,4,4,5,6.8215902250158,4,42,2,1,0,0,1,1,1,4,5,4
2024,6.8215902250158,4,42,2,1,1,0,0,1,1,1.0,1,5,2,3,6.8215902250158,4,42,2,1,1,0,0,1,1,5,3,2
2024,6.8215902250158,4,42,2,0,0,0,0,0,1,1.0,1,4,2,3,6.8215902250158,4,42,2,2,,,,1,1,4,3,2
2024,6.69879161209218,4,42,2,1,0,1,0,2,1,1.0,1,3,3,3,6.69879161209218,4,42,2,1,0,1,0,1,1,3,3,3
2024,6.69879161209218,4,42,2,0,0,0,0,0,1,1.0,0,4,3,4,6.69879161209218,4,42,2,2,,,,1,2,4,4,3
2024,6.69879161209218,4,42,2,1,1,1,1,4,2,2.0,1,5,4,5,6.69879161209218,4,42,2,1,1,1,1,2,1,5,5,4
2024,6.69879161209218,4,42,2,1,1,1,1,4,2,2.0,1,4,3,4,6.69879161209218,4,42,2,1,1,1,1,2,1,4,4,3
2024,6.69879161209218,4,42,2,1,1,1,0,4,1,1.0,1,4,4,5,6.69879161209218,4,42,2,1,1,1,0,1,1,4,5,4
2024,6.69879161209218,4,42,2,0,0,0,0,0,1,1.0,1,3,4,3,6.69879161209218,4,42,2,2,,,,1,1,3,3,4
2024,6.69879161209218,4,42,2,0,0,0,0,0,1,1.0,1,3,2,3,6.69879161209218,4,42,2,2,,,,1,1,3,3,2
2024,6.69879161209218,4,42,2,1,0,1,1,4,1,1.0,1,4,3,4,6.69879161209218,4,42,2,1,0,1,1,1,1,4,4,3
2024,6.96145368296806,4,42,2,1,1,0,0,1,3,7.0,0,5,5,4,6.96145368296806,4,42,2,1,1,0,0,7,2,5,4,5
2024,6.96145368296806,4,42,2,0,0,0,0,0,1,1.0,0,4,5,4,6.96145368296806,4,42,2,2,,,,1,2,4,4,5
2024,6.96145368296806,4,42,2,1,0,1,0,2,1,1.0,0,4,4,4,6.96145368296806,4,42,2,1,0,1,0,1,2,4,4,4
2024,6.96145368296806,4,42,2,1,0,0,1,3,1,1.0,0,4,5,4,6.96145368296806,4,42,2,1,0,0,1,1,2,4,4,5
2024,6.96145368296806,4,42,2,0,0,0,0,0,1,1.0,0,4,4,4,6.96145368296806,4,42,2,2,,,,1,2,4,4,4
2024,6.75688039584403,4,42,2,1,0,1,0,2,2,3.0,0,3,3,4,6.75688039584403,4,42,2,1,0,1,0,3,2,3,4,3
2024,6.75688039584403,4,42,2,0,0,0,0,0,1,1.0,0,5,4,4,6.75688039584403,4,42,2,2,,,,1,2,5,4,4
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,3,2,3,6.82512207221686,4,42,2,2,,,,1,2,3,3,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,3,3,4,6.82512207221686,4,42,2,2,,,,1,2,3,4,3
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,5,4,4,6.82512207221686,4,42,2,2,,,,1,1,5,4,4
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,4,3,3,6.82512207221686,4,42,2,2,,,,1,2,4,3,3
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,4,3,3,6.82512207221686,4,42,2,2,,,,1,1,4,3,3
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,3,3,3,6.82512207221686,4,42,2,2,,,,1,1,3,3,3
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,3,2,2,6.82512207221686,4,42,2,2,,,,1,2,3,2,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,3,2,3,6.82512207221686,4,42,2,2,,,,1,2,3,3,2
2024,6.82512207221686,4,42,2,1,0,1,0,2,1,1.0,0,4,2,3,6.82512207221686,4,42,2,1,0,1,0,1,2,4,3,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,4,2,3,6.82512207221686,4,42,2,2,,,,1,1,4,3,2
2024,6.82512207221686,4,42,2,1,1,1,0,4,4,50.0,1,3,3,3,6.82512207221686,4,42,2,1,1,1,0,50,1,3,3,3
2024,6.82512207221686,4,42,2,1,1,1,0,4,1,1.0,1,5,3,3,6.82512207221686,4,42,2,1,1,1,0,1,1,5,3,3
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,4,3,4,6.82512207221686,4,42,2,2,,,,1,1,4,4,3
2024,6.82512207221686,4,42,2,1,0,1,0,2,1,1.0,1,3,4,3,6.82512207221686,4,42,2,1,0,1,0,1,1,3,3,4
2024,6.82512207221686,4,42,2,1,0,1,0,2,1,1.0,1,3,2,4,6.82512207221686,4,42,2,1,0,1,0,1,1,3,4,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,4,4,3,6.82512207221686,4,42,2,2,,,,1,1,4,3,4
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,5,4,4,6.82512207221686,4,42,2,2,,,,1,1,5,4,4
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,3,3,3,6.82512207221686,4,42,2,2,,,,1,2,3,3,3
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,4,3,4,6.82512207221686,4,42,2,2,,,,1,2,4,4,3
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,4,2,2,6.82512207221686,4,42,2,2,,,,1,1,4,2,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,4,4,3,6.82512207221686,4,42,2,2,,,,1,1,4,3,4
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,5,4,4,6.82512207221686,4,42,2,2,,,,1,2,5,4,4
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,3,3,3,6.82512207221686,4,42,2,2,,,,1,2,3,3,3
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,3,1,3,6.82512207221686,4,42,2,2,,,,1,2,3,3,1
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,4,2,3,6.82512207221686,4,42,2,2,,,,1,1,4,3,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,3,6.0,0,5,3,4,6.82512207221686,4,42,2,2,,,,6,2,5,4,3
2024,6.82512207221686,4,42,2,1,0,1,0,2,1,1.0,0,3,2,3,6.82512207221686,4,42,2,1,0,1,0,1,2,3,3,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,4,3,4,6.82512207221686,4,42,2,2,,,,1,2,4,4,3
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,3,2,3,6.82512207221686,4,42,2,2,,,,1,2,3,3,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,3,2,2,6.82512207221686,4,42,2,2,,,,1,2,3,2,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,5,3,3,6.82512207221686,4,42,2,2,,,,1,2,5,3,3
2024,6.82512207221686,4,42,2,1,0,1,0,2,1,1.0,0,5,3,4,6.82512207221686,4,42,2,1,0,1,0,1,2,5,4,3
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,0,3,3,3,6.82512207221686,4,42,2,2,,,,1,2,3,3,3
2024,6.82512207221686,4,42,2,1,0,1,0,2,1,1.0,0,4,2,4,6.82512207221686,4,42,2,1,0,1,0,1,2,4,4,2
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,5,5,4,6.82512207221686,4,42,2,2,,,,1,1,5,4,5
2024,6.82512207221686,4,42,2,0,0,0,0,0,1,1.0,1,4,3,3,6.82512207221686,4,42,2,2,,,,1,1,4,3,3
2024,6.88455860850955,4,42,2,1,0,1,1,4,1,1.0,0,3,3,4,6.88455860850955,4,42,2,1,0,1,1,1,2,3,4,3
2024,6.88455860850955,4,42,2,0,0,0,0,0,1,1.0,0,4,4,3,6.88455860850955,4,42,2,2,,,,1,2,4,3,4
2024,6.89239307721268,4,42,2,0,0,0,0,0,2,2.0,1,3,4,3,6.89239307721268,4,42,2,2,,,,2,1,3,3,4
2024,6.89239307721268,4,42,2,0,0,0,0,0,1,1.0,0,4,3,4,6.89239307721268,4,42,2,2,,,,1,2,4,4,3
2024,6.89239307721268,4,42,2,0,0,0,0,0,1,1.0,0,4,5,5,6.89239307721268,4,42,2,2,,,,1,2,4,5,5
2024,6.89239307721268,4,42,2,0,0,0,0,0,1,1.0,0,4,4,5,6.89239307721268,4,42,2,2,,,,1,2,4,5,4
2024,6.89239307721268,4,42,2,1,0,0,1,3,1,1.0,0,4,5,5,6.89239307721268,4,42,2,1,0,0,1,1,2,4,5,5
2024,6.72855125372261,4,42,2,1,0,1,0,2,1,1.0,1,4,2,4,6.72855125372261,4,42,2,1,0,1,0,1,1,4,4,2
2024,6.72855125372261,4,42,2,0,0,0,0,0,1,1.0,0,2,2,3,6.72855125372261,4,42,2,2,,,,1,2,2,3,2
2024,6.72855125372261,4,42,2,1,1,0,0,1,1,1.0,1,4,3,4,6.72855125372261,4,42,2,1,1,0,0,1,1,4,4,3
2024,6.6761723177184,4,42,2,1,0,0,1,3,1,1.0,1,3,2,2,6.6761723177184,4,42,2,1,0,0,1,1,1,3,2,2
2024,6.6761723177184,4,42,2,1,0,1,0,2,2,2.0,1,4,4,4,6.6761723177184,4,42,2,1,0,1,0,2,1,4,4,4
2024,6.6761723177184,4,42,2,0,0,0,0,0,1,1.0,1,4,3,5,6.6761723177184,4,42,2,2,,,,1,1,4,5,3
2024,6.6761723177184,4,42,2,1,1,1,0,4,2,2.0,1,4,3,4,6.6761723177184,4,42,2,1,1,1,0,2,1,4,4,3
2024,6.6761723177184,4,42,2,0,0,0,0,0,1,1.0,1,3,3,3,6.6761723177184,4,42,2,2,,,,1,1,3,3,3
2024,6.6761723177184,4,42,2,0,0,0,0,0,1,1.0,1,3,3,4,6.6761723177184,4,42,2,2,,,,1,1,3,4,3
2024,6.82760061980145,4,42,2,1,0,1,0,2,2,3.0,1,4,4,3,6.82760061980145,4,42,2,1,0,1,0,3,1,4,3,4
2024,6.82760061980145,4,42,2,1,0,1,0,2,2,2.0,0,4,3,3,6.82760061980145,4,42,2,1,0,1,0,2,2,4,3,3
2024,6.82760061980145,4,42,2,1,0,1,0,2,2,2.0,0,4,4,3,6.82760061980145,4,42,2,1,0,1,0,2,2,4,3,4
2024,6.83227910683423,4,42,2,1,0,1,0,2,1,1.0,0,4,4,4,6.83227910683423,4,42,2,1,0,1,0,1,2,4,4,4
2024,6.78301204106928,4,42,2,1,0,1,0,2,1,1.0,0,4,2,4,6.78301204106928,4,42,2,1,0,1,0,1,2,4,4,2
2024,36.8225273335563,5,51,1,0,0,0,0,0,1,1.0,1,5,5,5,36.8225273335563,5,51,1,2,,,,1,1,5,5,5
2024,36.7491195336151,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,36.7491195336151,5,51,1,2,,,,1,2,4,4,3
2024,36.7491195336151,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,36.7491195336151,5,51,1,2,,,,1,2,3,3,3
2024,36.7491195336151,5,51,1,1,0,1,0,2,2,2.0,0,5,4,4,36.7491195336151,5,51,1,1,0,1,0,2,2,5,4,4
2024,36.7491195336151,5,51,1,1,0,1,0,2,1,1.0,1,5,4,4,36.7491195336151,5,51,1,1,0,1,0,1,1,5,4,4
2024,36.7491195336151,5,51,1,0,0,0,0,0,1,1.0,0,3,3,4,36.7491195336151,5,51,1,2,,,,1,2,3,4,3
2024,36.7491195336151,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,36.7491195336151,5,51,1,2,,,,1,2,3,3,3
2024,36.960483173248,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,36.960483173248,5,51,1,2,,,,1,2,4,4,4
2024,36.960483173248,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,36.960483173248,5,51,1,2,,,,1,2,3,3,3
2024,36.960483173248,5,51,1,1,0,1,0,2,1,1.0,0,4,2,3,36.960483173248,5,51,1,1,0,1,0,1,2,4,3,2
2024,36.960483173248,5,51,1,1,0,1,0,2,1,1.0,0,4,4,4,36.960483173248,5,51,1,1,0,1,0,1,2,4,4,4
2024,36.960483173248,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,36.960483173248,5,51,1,2,,,,1,2,4,4,4
2024,36.960483173248,5,51,1,1,0,1,0,2,1,1.0,0,3,3,4,36.960483173248,5,51,1,1,0,1,0,1,2,3,4,3
2024,37.0226420635201,5,51,1,1,0,0,1,3,3,8.0,1,3,2,2,37.0226420635201,5,51,1,1,0,0,1,8,1,3,2,2
2024,36.3561802940202,5,51,1,1,0,1,0,2,1,1.0,1,3,2,2,36.3561802940202,5,51,1,1,0,1,0,1,1,3,2,2
2024,37.0418103674544,5,51,1,0,0,0,0,0,1,1.0,1,5,3,3,37.0418103674544,5,51,1,2,,,,1,1,5,3,3
2024,37.0418103674544,5,51,1,0,0,0,0,0,1,1.0,0,3,3,3,37.0418103674544,5,51,1,2,,,,1,2,3,3,3
2024,37.0418103674544,5,51,1,1,0,1,0,2,1,1.0,1,4,3,3,37.0418103674544,5,51,1,1,0,1,0,1,1,4,3,3
2024,37.0418103674544,5,51,1,0,0,0,0,0,1,1.0,1,5,3,4,37.0418103674544,5,51,1,2,,,,1,1,5,4,3
2024,35.6160723926382,5,51,1,1,1,0,0,1,1,1.0,1,3,3,3,35.6160723926382,5,51,1,1,1,0,0,1,1,3,3,3
2024,35.6160723926382,5,51,1,0,0,0,0,0,1,1.0,0,3,2,2,35.6160723926382,5,51,1,2,,,,1,2,3,2,2
2024,37.3643887598929,5,51,1,0,0,0,0,0,1,1.0,0,4,4,3,37.3643887598929,5,51,1,2,,,,1,2,4,3,4
2024,37.4069085714011,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,37.4069085714011,5,51,1,2,,,,1,2,4,3,3
2024,37.0552621253341,5,51,1,1,0,1,0,2,1,1.0,0,4,3,3,37.0552621253341,5,51,1,1,0,1,0,1,2,4,3,3
2024,37.0552621253341,5,51,1,1,0,1,0,2,1,1.0,0,4,2,3,37.0552621253341,5,51,1,1,0,1,0,1,2,4,3,2
2024,37.0552621253341,5,51,1,1,0,1,0,2,1,1.0,0,3,3,4,37.0552621253341,5,51,1,1,0,1,0,1,2,3,4,3
2024,37.0806535582845,5,51,1,0,0,0,0,0,3,9.0,0,5,4,4,37.0806535582845,5,51,1,2,,,,9,2,5,4,4
2024,37.0806535582845,5,51,1,1,0,1,1,4,1,1.0,0,4,4,5,37.0806535582845,5,51,1,1,0,1,1,1,2,4,5,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,4,3,36.9518986625293,5,51,1,2,,,,1,2,4,3,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,3,6.0,1,4,4,4,36.9518986625293,5,51,1,2,,,,6,1,4,4,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,36.9518986625293,5,51,1,2,,,,1,2,4,4,4
2024,36.9518986625293,5,51,1,1,0,0,1,3,1,1.0,0,5,4,4,36.9518986625293,5,51,1,1,0,0,1,1,2,5,4,4
2024,36.9518986625293,5,51,1,1,0,1,0,2,1,1.0,0,5,3,4,36.9518986625293,5,51,1,1,0,1,0,1,2,5,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,36.9518986625293,5,51,1,2,,,,1,2,4,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,36.9518986625293,5,51,1,2,,,,1,2,5,4,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,36.9518986625293,5,51,1,2,,,,1,2,5,4,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,1,5,4,5,36.9518986625293,5,51,1,2,,,,1,1,5,5,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,1,3,3,3,36.9518986625293,5,51,1,2,,,,1,1,3,3,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,4,4,36.9518986625293,5,51,1,2,,,,1,2,4,4,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,3,5.0,0,4,3,3,36.9518986625293,5,51,1,2,,,,5,2,4,3,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,3,3,4,36.9518986625293,5,51,1,2,,,,1,2,3,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,5,5,4,36.9518986625293,5,51,1,2,,,,1,2,5,4,5
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,1,4,4,4,36.9518986625293,5,51,1,2,,,,1,1,4,4,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,5,2,4,36.9518986625293,5,51,1,2,,,,1,2,5,4,2
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,36.9518986625293,5,51,1,2,,,,1,2,4,4,3
2024,36.9518986625293,5,51,1,1,1,1,0,4,1,1.0,0,4,3,4,36.9518986625293,5,51,1,1,1,1,0,1,2,4,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,36.9518986625293,5,51,1,2,,,,1,2,4,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,5,4,4,36.9518986625293,5,51,1,2,,,,1,2,5,4,4
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,2,3,36.9518986625293,5,51,1,2,,,,1,2,4,3,2
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,3,36.9518986625293,5,51,1,2,,,,1,2,4,3,3
2024,36.9518986625293,5,51,1,1,1,0,0,1,3,8.0,0,4,3,4,36.9518986625293,5,51,1,1,1,0,0,8,2,4,4,3
2024,36.9518986625293,5,51,1,0,0,0,0,0,1,1.0,0,4,3,4,36.9518986625293,5,51,1,2,,,,1,2,4,4,3
